nk,k,coord,n_samples,psi[0]_mean,psi[0]_sem,Jpsi[0]_y_mean,Jpsi[0]_y_sem,vx_mean,vx_sem,pi_xy_mean,pi_xy_sem
24,0.03681553890925539,3498.6666666666665,72,-1.6263290174264e-05,2.7228935418753775e-05,0.0004417643447315008,2.1332379709516765e-08,6.265185188117901e-05,3.54581282348725e-05,1.4153621457156988e-07,4.6296925822979573e-07
24,0.03681553890925539,3520.0,72,-0.022119075999061995,2.7082729862993155e-05,0.00031236929172789364,2.048418693745023e-08,7.494158412206792e-05,3.6066718697111925e-05,-2.0972960203192856e-07,4.5617478987110387e-07
24,0.03681553890925539,3541.333333333333,72,-0.03127399212023773,2.7734888811997623e-05,-2.0901748509041566e-08,2.0285049548657788e-08,8.830762654812743e-05,3.846630755845323e-05,3.599725694477874e-07,4.129136049741057e-07
24,0.03681553890925539,3562.6666666666665,72,-0.022122079262284013,2.853624152616439e-05,-0.0003124120637406114,2.1493782354576472e-08,8.127580647418745e-05,4.055491801842036e-05,5.766361491940412e-07,5.479581558419139e-07
24,0.03681553890925539,3584.0,72,-2.7449972500325716e-05,2.8740014555369398e-05,-0.0004418131846179465,2.21660160380293e-08,6.306248988086543e-05,3.9516986996822114e-05,-4.1168017293535787e-07,5.036965377120295e-07
24,0.03681553890925539,3605.333333333333,72,0.022066578088394587,2.888281319572305e-05,-0.00031242114384033375,2.1475362432845878e-08,5.412445274471667e-05,3.8021943242043365e-05,-1.6082584039653682e-07,5.175071662422575e-07
24,0.03681553890925539,3626.6666666666665,72,0.031221657080615035,2.9703935013165583e-05,-2.498506517557949e-08,2.089257142011518e-08,5.383167671676967e-05,3.9211513027403364e-05,9.227161758172373e-07,4.5867222261016466e-07
24,0.03681553890925539,3648.0,72,0.02208400855514672,3.0256027254013834e-05,0.00031237137532305853,2.1293276219323617e-08,5.74119188984286e-05,3.970302707535123e-05,5.153111236642891e-07,5.798337657067292e-07
24,0.03681553890925539,3669.333333333333,72,8.37781168102108e-06,3.0461793958636458e-05,0.00044176392081564917,2.183706337079626e-08,6.138161794490332e-05,3.834149355428606e-05,2.400348940463955e-07,5.051292280152724e-07
24,0.03681553890925539,3690.6666666666665,72,-0.022075799675017733,3.08624376179593e-05,0.0003123655894790038,2.1519185757929755e-08,5.532720928529478e-05,3.8189441921705254e-05,9.314734934546152e-07,4.758402403522743e-07
24,0.03681553890925539,3712.0,72,-0.031223161067878574,3.16464893078367e-05,-2.325495504535873e-08,2.0980600196084676e-08,4.854578351542766e-05,3.887395342025465e-05,2.241231124651814e-07,5.276397744399311e-07
24,0.03681553890925539,3733.333333333333,72,-0.022066079944666438,3.262870648654381e-05,-0.0003124178245694516,2.103893044819632e-08,6.015517392361163e-05,3.9652772340837775e-05,-1.0225421415068512e-06,4.94090659423283e-07
24,0.03681553890925539,3754.6666666666665,72,2.91752566568075e-05,3.313074514982403e-05,-0.00044181607790810606,2.1095747721671245e-08,7.263446407056095e-05,4.108163300151493e-05,-5.167642531040618e-07,4.612304193660162e-07
24,0.03681553890925539,3776.0,72,0.022119615876244367,3.3903144976061006e-05,-0.0003124163596511041,2.0765605018681185e-08,6.551799320240196e-05,4.0994153064187526e-05,1.966506539554332e-07,4.2547324469846043e-07
24,0.03681553890925539,3797.333333333333,72,0.03127104325308743,3.445120392185973e-05,-2.7881736337320918e-08,2.0590602754882937e-08,5.915330908088309e-05,3.9903775410721845e-05,-1.7185952441805065e-07,4.083063268382776e-07
24,0.03681553890925539,3818.6666666666665,72,0.02212255603410544,3.406843152605839e-05,0.00031236182584203835,2.1147959513725392e-08,6.32930462359554e-05,4.005561012909046e-05,-3.695179936103844e-07,5.922658664844048e-07
24,0.03681553890925539,3840.0,72,2.975811876724737e-05,3.373362194216678e-05,0.00044176448709145705,2.1799493887465275e-08,5.689219680190296e-05,4.045082091797813e-05,-2.6381711317989736e-07,5.421829399013932e-07
24,0.03681553890925539,3861.333333333333,72,-0.022064236263388333,3.4125052647173624e-05,0.0003123667941253158,2.2032907717596052e-08,4.216916008279765e-05,4.0315691955334397e-05,-4.220971537279506e-07,5.305517386272229e-07
24,0.03681553890925539,3882.6666666666665,72,-0.031214749502608743,3.407932421990728e-05,-3.267892121513675e-08,2.1641747927787207e-08,3.706849049430568e-05,3.9786214723518895e-05,-4.425570002339388e-07,4.7599740316438964e-07
24,0.03681553890925539,3904.0,72,-0.022063131105537502,3.314084997632888e-05,-0.0003124246210997517,2.157472111609411e-08,3.652982401449071e-05,3.860963958396299e-05,-2.787290212382642e-07,4.583350783757868e-07
24,0.03681553890925539,3925.333333333333,72,2.6730587954012554e-05,3.231544639198089e-05,-0.00044181658427449525,2.1769379793341474e-08,3.394360016069906e-05,3.840816603167876e-05,-1.5479705100730855e-07,5.557971960744884e-07
24,0.03681553890925539,3946.6666666666665,72,0.022114937639342032,3.2163077713071e-05,-0.0003124182247014165,2.1935662394970448e-08,3.209996921803914e-05,3.8658228173925265e-05,2.6592923734382767e-08,4.932476745495878e-07
24,0.03681553890925539,3968.0,72,0.03126480997258299,3.247001585861935e-05,-2.870992824742896e-08,2.1765567820383645e-08,2.5200022603027637e-05,3.8946244100106945e-05,8.150583135739263e-08,5.709190709103229e-07
24,0.03681553890925539,3989.333333333333,72,0.022117062054762777,3.312148481277831e-05,0.0003123599341211044,2.1122052411281823e-08,1.2745700069303774e-05,3.9214157657413194e-05,-3.865314948649112e-08,5.062742152637967e-07
24,0.03681553890925539,4010.6666666666665,72,3.106664294603114e-05,3.394979690755179e-05,0.0004417581368309912,2.0418291063269978e-08,5.574702790255187e-06,3.969154732660591e-05,-4.661243020632404e-08,4.7546542685900024e-07
24,0.03681553890925539,4032.0,72,-0.02205349492565194,3.495364273401253e-05,0.0003123642667419778,2.071714875860601e-08,4.209026169095235e-06,4.086540155394601e-05,4.859646010266887e-09,4.859076354150919e-07
24,0.03681553890925539,4053.333333333333,72,-0.031199780851675272,3.527841527291655e-05,-2.9992547675772885e-08,2.1787337141233374e-08,2.2106535440694464e-06,4.24885009277989e-05,-1.5321614713719937e-07,4.923968651366619e-07
24,0.03681553890925539,4074.6666666666665,72,-0.022047125803296465,3.374940648430595e-05,-0.0003124211064819148,2.2453530059766214e-08,-1.2047689680217342e-06,4.264608939265477e-05,-5.321542331626528e-07,4.833624000872271e-07
28,0.04295146206079795,0.0,72,2.8641659179513483e-05,2.9611246617538882e-05,-0.000515450490317775,1.9445801581788084e-08,-9.62760638383849e-08,4.1043015772416976e-05,-8.5704489204892e-08,4.5727217790108003e-07
28,0.04295146206079795,21.333333333333332,72,0.026299250695048272,3.0772835456041746e-05,-0.0003138020714554778,1.9391008075029203e-08,3.6168086276869614e-06,3.9614813512611886e-05,-9.42884800038004e-08,5.166006534206903e-07
28,0.04295146206079795,42.666666666666664,72,0.03201456700351586,3.068413777076722e-05,0.00013336329944072588,2.054742636451323e-08,1.9549797683815874e-05,3.95168678121162e-05,-8.903118909890413e-07,4.490731051255024e-07
28,0.04295146206079795,64.0,72,0.01271668610125359,2.9835996595424232e-05,0.00047614761843951515,2.178143486743131e-08,3.0217771892546404e-05,4.089683453453608e-05,3.076232632709038e-07,4.749958375758925e-07
28,0.04295146206079795,85.33333333333333,72,-0.016491197452719722,2.98441080410167e-05,0.00044633453615881586,2.1856458328500458e-08,3.088137743737824e-05,4.2209855392930975e-05,1.43503997295335e-06,5.152249166950506e-07
28,0.04295146206079795,106.66666666666666,72,-0.032753428249024205,3.0179432182752148e-05,6.725043994200761e-05,2.1007942602231664e-08,3.110834783633039e-05,4.239744067774216e-05,6.765567165020971e-07,5.054125056045065e-07
28,0.04295146206079795,128.0,72,-0.02333844507898585,2.98410095459493e-05,-0.0003644879323038278,2.0496268388223228e-08,2.7982017905781693e-05,4.13717587498499e-05,4.748300251240852e-07,4.581290229077486e-07
28,0.04295146206079795,149.33333333333331,72,0.0043882088088183285,2.9844407409126062e-05,-0.0005110517359785475,2.076519006946721e-08,2.116325136542408e-05,4.051581502505757e-05,5.922368933951939e-07,4.877984674092626e-07
28,0.04295146206079795,170.66666666666666,72,0.028729007793438708,3.069440356237854e-05,-0.00025775224637718345,1.998239890617393e-08,1.7504912009162828e-05,4.011672168925692e-05,-3.2228796413283894e-07,5.181957976742003e-07
28,0.04295146206079795,192.0,72,0.03063582065691845,3.069063025944125e-05,0.00019720372482646842,1.9215532609270535e-08,1.32656341009583e-05,4.009473053029349e-05,-3.7859897032227373e-07,5.619655856752889e-07
28,0.04295146206079795,213.33333333333331,72,0.008608461036212569,2.958292279396192e-05,0.0004978195737509232,2.026029518436175e-08,8.793065455397564e-06,4.040460926076394e-05,2.245916583919356e-07,5.509216766302847e-07
28,0.04295146206079795,234.66666666666666,72,-0.020123625907313564,2.920572944047937e-05,0.000408877907072026,2.1241868607785798e-08,1.3841043591565728e-05,4.26475949221453e-05,-1.7721059239648457e-07,4.4541489695984544e-07
28,0.04295146206079795,256.0,72,-0.03307676765420168,2.9574542091655315e-05,-2.2968328785878644e-08,2.057089901336898e-08,2.379305933395706e-05,4.475932276766701e-05,-7.696184146868233e-08,4.824321976833668e-07
28,0.04295146206079795,277.3333333333333,72,-0.020121356885313288,2.973444214312665e-05,-0.000408935549478157,2.011345503061657e-08,2.859266557703877e-05,4.422262260025954e-05,5.107901311359668e-07,4.776593317609026e-07
28,0.04295146206079795,298.66666666666663,72,0.008592984511401731,2.9879699714480648e-05,-0.0004978951723397003,2.0687191374169806e-08,3.1450887518240383e-05,4.400403498781104e-05,-3.1116505056739973e-07,4.815993083290721e-07
28,0.04295146206079795,320.0,72,0.030599634565731244,3.1047962434333465e-05,-0.00019728103728261227,2.004292300462894e-08,3.615630766228973e-05,4.5129428422227146e-05,-8.799683208887722e-07,5.534624267074789e-07
28,0.04295146206079795,341.3333333333333,72,0.02868521484352195,3.221730246900175e-05,0.0002576825149092263,1.9421744520825337e-08,4.2329953113479966e-05,4.455401202048422e-05,5.7495574931794645e-08,4.925235098353128e-07
28,0.04295146206079795,362.66666666666663,72,0.004337976670934173,3.189648535819342e-05,0.0005109866375428852,2.00544808133822e-08,4.774134793468961e-05,4.2259160408607536e-05,4.357586784347584e-07,4.891120958801703e-07
28,0.04295146206079795,384.0,72,-0.023401064513445702,3.16079478040875e-05,0.00036443088944934236,2.0146814452469273e-08,4.243817997527708e-05,4.23763187802544e-05,4.579807357316939e-08,5.258631443983772e-07
28,0.04295146206079795,405.3333333333333,72,-0.03282040502984286,3.165864846354191e-05,-6.73011371086005e-05,1.951631057675105e-08,2.7721216143640117e-05,4.4175415988242215e-05,-5.5767571542533565e-09,5.414537493291203e-07
28,0.04295146206079795,426.66666666666663,72,-0.016543693480970987,3.080002030055055e-05,-0.0004463918428940451,1.9066354072586694e-08,2.3376951120118063e-05,4.501575006210349e-05,-1.672029162035355e-07,4.812038130417505e-07
28,0.04295146206079795,448.0,72,0.01268879432794126,2.9473233135612887e-05,-0.0004762085235035031,1.8988614872635585e-08,2.9701108786634603e-05,4.553532570052095e-05,-3.5173768625723233e-07,4.5787799446175164e-07
28,0.04295146206079795,469.3333333333333,72,0.03200149358886488,2.8981530954073103e-05,-0.00013341803029327454,1.9253219315635006e-08,3.007547427242222e-05,4.5936413219334064e-05,-4.031739944092171e-07,5.152242581726758e-07
28,0.04295146206079795,490.66666666666663,72,0.02628294016781679,2.888430286738764e-05,0.0003137456408122123,1.938940727379527e-08,3.4633332885924994e-05,4.5782685797744246e-05,-6.862511842207952e-07,5.507400176235565e-07
28,0.04295146206079795,512.0,72,4.033922334162848e-06,2.9005795835857387e-05,0.0005153881190027229,1.865726690894938e-08,5.744277765240314e-05,4.520993069797847e-05,-2.0066367918987432e-07,5.132168136273743e-07
28,0.04295146206079795,533.3333333333333,72,-0.026273825500976716,2.9698481069219585e-05,0.00031373413356630155,1.8497437964022587e-08,7.598619619996985e-05,4.533342570640442e-05,8.459053873794308e-07,5.092586733784173e-07
28,0.04295146206079795,554.6666666666666,72,-0.03198944415634467,2.9179256772527163e-05,-0.0001334332143232257,1.911316957872305e-08,7.282272782595172e-05,4.553817158822238e-05,5.552684704870204e-07,4.919917274052848e-07
28,0.04295146206079795,576.0,72,-0.012678257849738486,2.7626491930520186e-05,-0.00047621413942725206,1.8959529453174318e-08,7.083929642065567e-05,4.4806770488804923e-05,-1.6612691074501374e-07,4.743424531593907e-07
28,0.04295146206079795,597.3333333333333,72,0.016543845700365382,2.672133613988375e-05,-0.0004463833223942244,1.8442962995284174e-08,8.513592120690071e-05,4.479720129506215e-05,1.6919871664455441e-07,4.853058421312133e-07
28,0.04295146206079795,618.6666666666666,72,0.03281428631183367,2.6702281936824946e-05,-6.729226345566746e-05,1.935544585287848e-08,9.34645621060177e-05,4.4514779685411186e-05,2.796137212262444e-07,4.747675361863602e-07
28,0.04295146206079795,640.0,72,0.0234013140711124,2.7024541589102806e-05,0.0003644274600088943,1.9997948168293414e-08,7.922352201731236e-05,4.3681130297110325e-05,-8.176549309320923e-08,4.820603406335389e-07
28,0.04295146206079795,661.3333333333333,72,-0.004333904221034347,2.802898124162175e-05,0.0005109792704179083,1.9781656115312052e-08,5.6678973495043754e-05,4.33328332134841e-05,1.593500202696368e-08,4.853312710239139e-07
28,0.04295146206079795,682.6666666666666,72,-0.028685945312088252,2.973209165060881e-05,0.00025768444750979864,1.9099190070167477e-08,4.136074493639949e-05,4.3037746689399955e-05,-6.022326183805354e-08,4.645869323915087e-07
28,0.04295146206079795,704.0,72,-0.030592982043833015,3.001977750197283e-05,-0.00019727137601465025,1.952810424327232e-08,3.1971751035032893e-05,4.262563095959038e-05,-1.7923039814920637e-07,4.875888748956989e-07
28,0.04295146206079795,725.3333333333333,72,-0.008561393703557501,2.9932447591538144e-05,-0.000497887631049588,2.0510543199696723e-08,2.491796123600406e-05,4.2306746019822114e-05,1.7401104855247332e-07,4.761054970017667e-07
28,0.04295146206079795,746.6666666666666,72,0.020167711782188694,3.176101212902447e-05,-0.00040893549616672254,2.142643772718575e-08,1.992247742019423e-05,4.237858265621713e-05,-1.5498090255733703e-07,4.30448440665921e-07
28,0.04295146206079795,768.0,72,0.03311515844027686,3.332047320334457e-05,-2.4090688556627136e-08,2.0845908206460837e-08,1.5760959297921188e-05,4.2177842336066715e-05,-7.958833875140662e-07,4.4063843362258064e-07
28,0.04295146206079795,789.3333333333333,72,0.020155431657229064,3.3130769267017616e-05,0.0004088859066304597,2.0883235840673243e-08,1.3909198386437264e-05,4.1584805325740115e-05,-4.6974296639832866e-07,5.260144505276612e-07
28,0.04295146206079795,810.6666666666666,72,-0.00856594696145109,3.288378930237313e-05,0.0004978337483234342,2.2183477933284715e-08,1.2117341361140255e-05,4.1121315589921195e-05,-4.43203577618616e-07,4.856474698867609e-07
28,0.04295146206079795,832.0,72,-0.030579054636251244,3.3385962378907136e-05,0.00019721981256535053,2.2517645604724905e-08,5.374847889129152e-07,4.173669838162441e-05,-1.0132174058939986e-06,5.516092657163076e-07
28,0.04295146206079795,853.3333333333333,72,-0.02866480935497692,3.3519742145953296e-05,-0.0002577265478417589,2.1510153543784185e-08,-1.5120819077465134e-05,4.334414746402827e-05,-5.155584835088411e-07,4.881134600544606e-07
28,0.04295146206079795,874.6666666666666,72,-0.004318565523548353,3.4100017257102664e-05,-0.0005110242439256236,2.1799156818966652e-08,-1.5410908331879605e-05,4.39046893560658e-05,1.5140023779865686e-07,5.082248006919277e-07
28,0.04295146206079795,896.0,72,0.023411905416258236,3.5558090100167636e-05,-0.0003644789783827393,2.175783142278629e-08,-5.333746150361384e-06,4.368996750385989e-05,-3.79902138554544e-07,4.974697952727058e-07
28,0.04295146206079795,917.3333333333333,72,0.03282603411618427,3.596099790335811e-05,6.724925931697845e-05,2.0568033829072606e-08,-3.830461908771043e-06,4.294383626972672e-05,-7.979547730944681e-07,4.62503848209972e-07
28,0.04295146206079795,938.6666666666666,72,0.01656007298490667,3.515294252304571e-05,0.0004463394397292013,2.1134685201078084e-08,-4.636733576988544e-06,4.16852337846084e-05,-4.283566239386941e-07,4.903583377260905e-07
28,0.04295146206079795,960.0,72,-0.012653206106276795,3.542467383249127e-05,0.00047614854408602647,2.1784776443029467e-08,2.247590046000447e-06,4.0209163545664195e-05,-1.2319113866505757e-08,5.183885579986058e-07
28,0.04295146206079795,981.3333333333333,72,-0.03195505039143444,3.676980204914635e-05,0.00013335740467012054,2.0794482404252267e-08,6.98873629202793e-06,3.9979543016934326e-05,2.3008386874620615e-07,5.005202639769396e-07
28,0.04295146206079795,1002.6666666666666,72,-0.02623955218681043,3.706988007672887e-05,-0.00031380267224668965,2.1068135755529795e-08,1.0438457240972084e-05,4.090255915251989e-05,3.377299525685385e-08,4.693595575750015e-07
28,0.04295146206079795,1024.0,72,2.7105921168667294e-05,3.699585564986706e-05,-0.0005154499083566975,2.1216713879509724e-08,2.4000164590182575e-05,4.226264266612688e-05,-3.7146365962551086e-07,4.398526046817182e-07
28,0.04295146206079795,1045.3333333333333,72,0.0262894718209805,3.8340943496139725e-05,-0.0003137985307827865,2.0152074049350417e-08,3.7818436121842215e-05,4.332596144683545e-05,-2.713014010461275e-07,4.643118667658789e-07
28,0.04295146206079795,1066.6666666666665,72,0.0319904101054908,3.940166980231419e-05,0.0001333725997457304,2.0209935374259476e-08,3.9846328822553277e-05,4.278100622948365e-05,-1.896381342162836e-07,5.942013141079317e-07
28,0.04295146206079795,1088.0,72,0.012666585846036815,3.8610234789843754e-05,0.00047615621420671106,2.1387681984566766e-08,3.882244398805559e-05,4.134932472300362e-05,-1.9221348412102606e-07,5.654798970100909e-07
28,0.04295146206079795,1109.3333333333333,72,-0.016564836939886283,3.801702764634825e-05,0.00044632652215977563,2.0898783135783297e-08,4.004713133567209e-05,4.0765421058982873e-05,6.258231703305836e-07,4.7379478198348867e-07
28,0.04295146206079795,1130.6666666666665,72,-0.03284013113127313,3.828622566082366e-05,6.723129449861037e-05,1.9714818437500534e-08,3.894345689511836e-05,4.030788708879829e-05,1.274795379577713e-06,4.641876203575256e-07
28,0.04295146206079795,1152.0,72,-0.02343259676242619,3.8065410699209215e-05,-0.00036448982203101093,2.0284957921105018e-08,3.959290828279032e-05,3.95501738796158e-05,6.731341324672857e-07,5.360807204065896e-07
28,0.04295146206079795,1173.3333333333333,72,0.004293307624077494,3.730695575385111e-05,-0.000511029466766893,2.107773258681382e-08,4.5326820229525596e-05,3.968833945354419e-05,3.1597551702246014e-08,5.055941011761171e-07
28,0.04295146206079795,1194.6666666666665,72,0.02864331167945538,3.699358583672803e-05,-0.000257733772196794,2.1138928604476703e-08,4.668112691295252e-05,4.089476142232261e-05,-2.9921467100118626e-08,5.607970287054734e-07
28,0.04295146206079795,1216.0,72,0.03056654335656621,3.697037900068597e-05,0.0001972072012862736,2.1182803412601e-08,3.8274280832161826e-05,4.2357584567793166e-05,-8.855018152167257e-08,4.908879156175769e-07
28,0.04295146206079795,1237.3333333333333,72,0.008560083119063974,3.686767888336964e-05,0.0004978312694169978,2.0680253631844126e-08,3.215463909076269e-05,4.356136006515535e-05,-2.0058548473016085e-07,4.838771835512767e-07
28,0.04295146206079795,1258.6666666666665,72,-0.020152689181900815,3.715113428863292e-05,0.0004088954236209912,2.0316526707154102e-08,4.222706261533822e-05,4.258156283319228e-05,-5.23523958997999e-07,5.065636139271147e-07
28,0.04295146206079795,1280.0,72,-0.03309838881275764,3.7678392859517034e-05,-2.8323854163117687e-08,2.05460392132342e-08,5.923248151027869e-05,4.045502331263218e-05,-6.553921532197816e-07,5.032338765247774e-07
28,0.04295146206079795,1301.3333333333333,72,-0.020148134557903104,3.740890521433167e-05,-0.0004089472549231334,2.0508638919268912e-08,5.922426788755955e-05,3.938829962847486e-05,6.410059756567321e-08,4.059605557232183e-07
28,0.04295146206079795,1322.6666666666665,72,0.008556438886309267,3.6658695814116645e-05,-0.0004978811906792165,2.0292539610729863e-08,4.164722673150956e-05,3.988125110942713e-05,3.3122343782102215e-07,4.3396201442968394e-07
28,0.04295146206079795,1344.0,72,0.030554910502766368,3.608282809466682e-05,-0.00019726487833814378,2.0124377685297766e-08,2.8765648343498022e-05,3.977554436336495e-05,-2.9143427759795906e-07,5.155010936619895e-07
28,0.04295146206079795,1365.3333333333333,72,0.02864225318359533,3.506723089265684e-05,0.000257677244318795,2.0740085807523413e-08,2.7680709043778717e-05,4.00966020263711e-05,2.6729924356443763e-08,5.125390898583867e-07
28,0.04295146206079795,1386.6666666666665,72,0.004312042611311875,3.373016260063402e-05,0.0005109819170102369,2.115493254281268e-08,2.8435067591392998e-05,4.0699909973084356e-05,6.759875198648473e-07,5.114691336570893e-07
28,0.04295146206079795,1408.0,72,-0.023407851883211008,3.3772392917806135e-05,0.00036443286715119664,2.099495935112653e-08,2.501352305642668e-05,4.081144615090359e-05,9.702235510108357e-08,4.81679387751773e-07
28,0.04295146206079795,1429.3333333333333,72,-0.0328234994843318,3.451065423909659e-05,-6.730536375533834e-05,2.0064561215327568e-08,1.5655447809374866e-05,4.09925324170558e-05,-2.206782571205009e-07,5.247289838715935e-07
28,0.04295146206079795,1450.6666666666665,72,-0.016557734745996158,3.440493347134431e-05,-0.0004463918974423296,2.057877294732265e-08,7.341227535098706e-06,4.070845794456519e-05,1.3645921065098493e-07,5.13174988481861e-07
28,0.04295146206079795,1472.0,72,0.012659243732635994,3.45262099335386e-05,-0.00047620390865237244,2.1961321695481846e-08,1.3095476601782592e-05,4.0066526818194814e-05,-1.3510284639551678e-07,5.791798202366377e-07
28,0.04295146206079795,1493.3333333333333,72,0.031959731755254336,3.579284957127842e-05,-0.00013342626463278877,2.1374050093566286e-08,2.450550587292408e-05,3.9407029341768135e-05,-1.960680069896408e-08,5.135302541990771e-07
28,0.04295146206079795,1514.6666666666665,72,0.02624137498536374,3.6547742518596434e-05,0.0003137334398555422,2.0189816268193552e-08,2.268839425387529e-05,3.857459541319864e-05,5.472888830335549e-07,5.974576700452137e-07
28,0.04295146206079795,1536.0,72,-2.4617971008445492e-05,3.5210802513457526e-05,0.0005153882319490245,2.0336382088804655e-08,1.4815992984593236e-05,3.867778397707783e-05,-6.842259799976609e-08,5.378932073162624e-07
28,0.04295146206079795,1557.3333333333333,72,-0.026290756026411295,3.376032070829056e-05,0.0003137409972435131,2.0175678341559102e-08,1.2078295889465555e-05,3.959220318748142e-05,-3.825071644689882e-07,5.373604696598215e-07
28,0.04295146206079795,1578.6666666666665,72,-0.03200312936962574,3.296808702818447e-05,-0.00013342680707992713,1.948847073179853e-08,2.2071457494039863e-06,3.851937514458265e-05,4.0715926186721263e-07,4.593880513131697e-07
28,0.04295146206079795,1600.0,72,-0.012691711110083244,3.2442889567191406e-05,-0.0004762145910933418,2.1267977565885518e-08,-1.7207869424154994e-05,3.732602342826426e-05,-2.6643373185235067e-08,5.283983818087284e-07
28,0.04295146206079795,1621.3333333333333,72,0.016529918435596615,3.3396893227241396e-05,-0.0004463942060849077,2.2595291862104706e-08,-2.686878891459697e-05,3.80538002076822e-05,-5.070894263946608e-07,4.960573532292397e-07
28,0.04295146206079795,1642.6666666666665,72,0.03279928833460252,3.483359580841349e-05,-6.729983652597636e-05,2.160083522529762e-08,-2.27457133730422e-05,3.781766359587778e-05,9.133496243464952e-07,4.901868522259323e-07
28,0.04295146206079795,1664.0,72,0.02338895381793473,3.340967671066123e-05,0.0003644284552797457,2.0801108823533914e-08,-1.6837052266482895e-05,3.6939935250638585e-05,1.0942778610208574e-06,5.012982674963353e-07
28,0.04295146206079795,1685.3333333333333,72,-0.004339616585701788,3.0641256201107564e-05,0.0005109777619303601,2.1222921095368067e-08,-9.708825981027343e-06,3.6980645153185013e-05,-5.50652858892937e-07,4.1070993140221605e-07
28,0.04295146206079795,1706.6666666666665,72,-0.028686698449926322,2.987315981571857e-05,0.0002576852569192467,2.1530218419063967e-08,8.465733571994075e-07,3.7390155840172546e-05,-2.0370293995776257e-07,5.130233167972676e-07
28,0.04295146206079795,1728.0,72,-0.03059668361461508,3.026760566019484e-05,-0.0001972613757092987,2.1728437355515257e-08,4.189666699372257e-06,3.673993701934261e-05,9.4372929374606e-07,4.999729025908515e-07
28,0.04295146206079795,1749.3333333333333,72,-0.008578341288274763,3.0311475315612687e-05,-0.0004978789847281321,2.2351918292350213e-08,-4.51947035233479e-06,3.6138674624409476e-05,-1.1129968034498503e-07,5.067323522097206e-07
28,0.04295146206079795,1770.6666666666665,72,0.020137262084889692,2.9922178324766875e-05,-0.00040893058854743226,2.185455849509997e-08,-1.0939850728245306e-05,3.5251255921435904e-05,-7.361239318369874e-07,4.691639598228543e-07
28,0.04295146206079795,1792.0,72,0.033085783796372004,2.9998608159797458e-05,-1.8695366639421308e-08,2.1140860218053424e-08,-6.178717124237211e-06,3.5087061937391445e-05,6.487296983607368e-07,5.250957309946151e-07
28,0.04295146206079795,1813.3333333333333,72,0.020139395506720417,2.951143840635763e-05,0.0004088888773447316,2.139201065081591e-08,-1.3129288847716628e-06,3.634112526374087e-05,1.062433618859147e-06,5.265460482183445e-07
28,0.04295146206079795,1834.6666666666665,72,-0.008567987921728923,2.9753009808988435e-05,0.0004978381580931717,2.1487481044468426e-08,8.48605335411828e-07,3.703778133433719e-05,9.958734868995943e-08,4.295121150454374e-07
28,0.04295146206079795,1856.0,72,-0.03056882644128401,3.0605532741247746e-05,0.00019722605286149984,2.0907654466657036e-08,1.405090838741344e-05,3.692357003387723e-05,-1.1319724788460979e-07,4.1527023036228406e-07
28,0.04295146206079795,1877.3333333333333,72,-0.02864870558950193,3.03292143713335e-05,-0.0002577262125909943,2.142408167011642e-08,3.499430618260384e-05,3.762040866744579e-05,8.184740624771707e-08,5.117042703247932e-07
28,0.04295146206079795,1898.6666666666665,72,-0.004311281686811084,2.9720964554298995e-05,-0.0005110204359255607,2.2719241503580874e-08,4.705670589377609e-05,3.81640797704394e-05,-1.929585336457769e-07,5.21961363626909e-07
28,0.04295146206079795,1920.0,72,0.023404242284569717,2.9714383409519198e-05,-0.000364465103234302,2.2906224614373824e-08,5.276037312761128e-05,3.822544061236856e-05,-2.0702169664495079e-07,5.204108558453546e-07
28,0.04295146206079795,1941.3333333333333,72,0.03281131289991244,2.9218382549350718e-05,6.725904215825056e-05,2.215280024678885e-08,5.6569000465998015e-05,3.895665561097456e-05,8.011747573198282e-08,5.377403687180749e-07
28,0.04295146206079795,1962.6666666666665,72,0.01654347448868313,2.8067784001766205e-05,0.0004463472104776873,2.1840011082550633e-08,4.817884874817916e-05,4.012070385970945e-05,-1.5898259930720706e-07,5.021188288856241e-07
28,0.04295146206079795,1984.0,72,-0.012673048110401666,2.7967957365515665e-05,0.00047616435133132173,2.1572057667495775e-08,3.2175218159451505e-05,3.890237066770885e-05,-6.106109533939134e-07,4.432247940928909e-07
28,0.04295146206079795,2005.3333333333333,72,-0.03198049417978509,2.800112928254857e-05,0.00013336967122296384,2.1481610537921744e-08,2.4200153979640018e-05,3.647626808025239e-05,-4.4448256908248864e-07,5.116831842121777e-07
28,0.04295146206079795,2026.6666666666665,72,-0.026276353927762834,2.701556414601217e-05,-0.0003137930291896158,2.1910671016573868e-08,2.1324937471016253e-05,3.54637947312441e-05,-5.712282500766593e-08,4.81445962613947e-07
28,0.04295146206079795,2048.0,72,-2.1993215870178833e-05,2.6188761907970804e-05,-0.0005154292934438586,2.2323093001235938e-08,1.9094232586254195e-05,3.612398023423079e-05,-7.695733182551315e-08,4.336481753176617e-07
28,0.04295146206079795,2069.333333333333,72,0.026242126812075172,2.6676706814421455e-05,-0.0003137818201558153,2.2487101619895786e-08,2.2715294473001134e-05,3.675660327999267e-05,5.7545357905687704e-08,4.62994507880815e-07
