nk,k,time,steady,n_samples,psi[0]_sin_mean,psi[0]_sin_sem,psi[0]_cos_mean,psi[0]_cos_sem,psi[0]_amp_mean,psi[0]_amp_sem,psi[0]_mean_mean,psi[0]_mean_sem,Jpsi[0]_y_sin_mean,Jpsi[0]_y_sin_sem,Jpsi[0]_y_cos_mean,Jpsi[0]_y_cos_sem,Jpsi[0]_y_amp_mean,Jpsi[0]_y_amp_sem,Jpsi[0]_y_mean_mean,Jpsi[0]_y_mean_sem,vx_sin_mean,vx_sin_sem,vx_cos_mean,vx_cos_sem,vx_amp_mean,vx_amp_sem,vx_mean_mean,vx_mean_sem,pi_xy_sin_mean,pi_xy_sin_sem,pi_xy_cos_mean,pi_xy_cos_sem,pi_xy_amp_mean,pi_xy_amp_sem,pi_xy_mean_mean,pi_xy_mean_sem
1,0.0015339807878856412,760000.0,0,72,0.012773009154922254,2.111892693837087e-05,3.5094400140121686e-05,1.080499805946681e-05,0.01277338417519391,2.1099012953102393e-05,8.031127203596326e-21,4.64492961302694e-20,-7.58497908968562e-08,3.2330149650834954e-08,-1.2566672563625646e-05,5.1745714573301353e-08,1.2569870090053529e-05,5.1689936581767786e-08,-3.252316997785214e-08,4.105071890724137e-08,-5.864880605017309e-06,2.2552410769783873e-05,1.6910259546653767e-05,2.6199790976833484e-05,0.00026230305152868,1.5182144188350204e-05,-5.333170408638175e-22,3.376474215660194e-21,8.894074528250616e-07,1.046232480758809e-06,-1.496960099356068e-06,9.284616702837813e-07,1.0554824682684313e-05,6.559510667472356e-07,1.4607396891306797e-22,1.638662750450144e-22
1,0.0015339807878856412,800000.0,0,72,0.013117807516077327,2.2553785520286386e-05,3.971812025834949e-05,1.1667773108571348e-05,0.013118238623570358,2.253276022290461e-05,3.2124508814385315e-20,4.4132621022399683e-20,-6.54105821389146e-08,3.065047151539606e-08,-1.3007173655076253e-05,5.839641547651676e-08,1.3009913821187588e-05,5.835883264743593e-08,-1.731850985041175e-08,4.261925207949364e-08,-3.969897527959952e-06,2.237518453265698e-05,1.805854034357465e-05,2.5956077538259654e-05,0.0002580832199256572,1.5525974821656435e-05,2.258754526011467e-21,3.1385726762617447e-21,-1.4508169664068603e-06,9.120206895792337e-07,1.1642095008771547e-06,8.858701728224733e-07,9.317055520490863e-06,6.653138288770875e-07,4.411629933616152e-23,1.7324023110467706e-22
1,0.0015339807878856412,840000.0,0,72,0.013438503791494454,2.3830963650596416e-05,4.2760218644993675e-05,1.2420362964867468e-05,0.013438981975943102,2.3809939325677196e-05,2.4093381610788986e-20,4.033621314478666e-20,-3.7336609471702196e-08,3.5335837431190933e-08,-1.3350791557503179e-05,5.712989432521036e-08,1.3354193263410398e-05,5.703164432976571e-08,-2.021115917251654e-08,4.590396178017479e-08,-2.268097353245936e-06,2.2563943955647474e-05,1.7249276818867843e-05,2.5964503561470585e-05,0.0002582833086003621,1.5747028411270403e-05,-3.827334057963877e-21,2.8731606928246482e-21,-1.118890211908449e-06,1.1257211850121204e-06,-4.9476362620192576e-08,1.1304262544982637e-06,1.1889756815560936e-05,7.561110378802955e-07,9.313440970967414e-24,1.6685557529389108e-22
1,0.0015339807878856412,880000.0,0,72,0.01373794982203961,2.490445256681848e-05,4.4457671640095595e-05,1.3258739967917147e-05,0.013738478750423146,2.4883181599934948e-05,4.0155636017981643e-20,4.6214009031005985e-20,-1.1266926509600988e-08,3.4567948975278684e-08,-1.3719986535123299e-05,5.735343233395572e-08,1.3723088527045153e-05,5.7333746982283013e-08,-3.924501073619739e-08,4.9744558461464064e-08,-6.3944456498702535e-06,2.3367527552524816e-05,1.4494007121450203e-05,2.659777802164675e-05,0.00026471122345502704,1.6434349233884726e-05,-5.6312005197091454e-21,3.120194074052053e-21,-1.008246506941993e-06,1.1145778532381532e-06,2.6639727048456256e-07,9.646883829529676e-07,1.122611351384029e-05,6.42818771311987e-07,-5.09788347884533e-23,1.7335712618755014e-22
1,0.0015339807878856412,920000.0,0,72,0.014014579584797293,2.6204356784799152e-05,4.4692969727125854e-05,1.4061185935545599e-05,0.01401515492703904,2.6179802188597427e-05,4.818676322157797e-20,4.9525539183836677e-20,-7.517044945998169e-09,3.582352962508278e-08,-1.4055079299641647e-05,6.307251276361509e-08,1.4058302335273651e-05,6.313524966164907e-08,-3.083860801537416e-08,5.313786411651459e-08,-4.49773795917832e-06,2.3533226612524965e-05,1.7540593186160647e-05,2.8284114989836086e-05,0.0002713776882407879,1.7920847245416793e-05,1.3803499881181188e-21,2.797450542839413e-21,1.5175006704184148e-06,9.854603566528376e-07,7.792515665973496e-07,1.1971291967619485e-06,1.1574706132875111e-05,7.471824977763957e-07,-8.823259867232293e-23,1.4531417914876456e-22
1,0.0015339807878856412,960000.0,0,72,0.014271800242243214,2.7465451295147132e-05,4.5020430031427086e-05,1.49546118464766e-05,0.014272431282741697,2.7437936260524203e-05,-4.818676322157797e-20,4.2411137960011684e-20,4.481150700058277e-11,3.5382076090678546e-08,-1.4335838086261464e-05,5.7101819449589844e-08,1.4338930894494078e-05,5.7126322345478774e-08,-1.4618230741379114e-08,5.3058499615276376e-08,-3.269136604736059e-06,2.3354270498517686e-05,1.6109333592540257e-05,2.9192063735162958e-05,0.0002777970795339133,1.773374141926613e-05,3.1057874732657685e-21,2.701948504938276e-21,9.215284442231431e-07,1.1426400057822256e-06,1.8778509055669877e-06,1.0442642765801616e-06,1.2054733565200507e-05,6.411151791898225e-07,-2.3136548096298013e-22,1.7437177337104085e-22
1,0.0015339807878856412,1000000.0,0,72,0.014513799680092507,2.873776721373787e-05,4.3643314532353615e-05,1.6174248384382382e-05,0.014514509340186832,2.8707991287516778e-05,1.3374513502689137e-36,5.364631764530561e-20,3.555971963377302e-08,4.0080241711942574e-08,-1.4636359931514494e-05,6.345091389937101e-08,1.4640281801435979e-05,6.350655448274885e-08,2.8737057372833784e-08,5.515292562559427e-08,-1.9131973012325914e-06,2.4141942668063337e-05,8.10519344735568e-06,2.91854286509433e-05,0.00028576292025346046,1.689533456195567e-05,-1.2548636255619228e-22,3.401328958555647e-21,4.046520786297786e-07,1.0270744124730656e-06,7.569576501967194e-07,1.0156155683857661e-06,1.0899673504503143e-05,6.507328557797271e-07,1.6274012644006235e-22,1.7428464893968564e-22
1,0.0015339807878856412,1040000.0,0,72,0.01473619558345829,2.9918669708627324e-05,4.319444134715251e-05,1.7612091029055797e-05,0.014737010827987534,2.988595231565899e-05,-8.031127203596326e-21,3.877451099125379e-20,-1.9945599193581026e-08,4.5855403858996926e-08,-1.4904792286337265e-05,6.493093216267238e-08,1.4909802358398654e-05,6.496536285271156e-08,-1.1171471293831333e-08,5.754977021879053e-08,-2.029819802353326e-06,2.488440119806888e-05,1.1757026459512567e-05,2.8432079381706376e-05,0.0002867612948963585,1.6474941884402322e-05,1.5528937366328846e-21,3.536049021213679e-21,8.346916546514002e-07,1.0713277844854054e-06,-1.0254346898592586e-07,9.1134248392873e-07,1.044647583720604e-05,6.717314225460362e-07,3.627340167639942e-23,1.6356066873494484e-22
1,0.0015339807878856412,1080000.0,0,72,0.014943743758573725,3.170399878811095e-05,4.4969423612309106e-05,1.8795908023585893e-05,0.014944655757727925,3.167007796265751e-05,-4.818676322157797e-20,4.952553918383667e-20,-2.3073337978206454e-08,4.6495530081426406e-08,-1.5160997150239633e-05,6.712010921414496e-08,1.5166059876241811e-05,6.717097992387083e-08,-8.441124684009646e-08,6.007424866277325e-08,-1.3570283710954127e-06,2.4242416828742074e-05,1.0160265670872848e-05,2.8254469929710567e-05,0.000284832064142474,1.5646835946662334e-05,-2.6352136136800444e-21,2.690589362954559e-21,-1.9528155934237284e-07,8.432494644329671e-07,1.2311199846403847e-07,8.681108282264189e-07,9.236523056565684e-06,5.136536373559252e-07,7.352716556026912e-23,1.654355932062196e-22
1,0.0015339807878856412,1120000.0,0,72,0.015135068937356324,3.361515120921345e-05,4.4276285496751946e-05,2.0094106110523472e-05,0.015136086390955067,3.3579262842421336e-05,-8.031127203596332e-21,4.783672221917779e-20,3.8194913075661987e-08,4.269210090695778e-08,-1.5383542470916784e-05,7.223247601058718e-08,1.5387794875086877e-05,7.223368368211748e-08,-7.571542766714928e-08,6.032771033928376e-08,-4.888775426390025e-06,2.4328786911357366e-05,1.193252421547528e-05,2.9448979940571356e-05,0.0002921248752295217,1.611041797128112e-05,2.650899408999568e-21,2.935667010268213e-21,-9.41426517796002e-07,9.363206744296914e-07,-9.828853975228622e-07,8.289135876397663e-07,9.373758732070325e-06,5.935614500839358e-07,2.642076149132337e-22,1.5814217234320927e-22
1,0.0015339807878856412,1160000.0,0,72,0.01531433234283096,3.533466858372811e-05,4.185057964187158e-05,2.1319719717777106e-05,0.015315449795827123,3.529394596372877e-05,-1.6062254407192654e-20,4.711920247416303e-20,2.494172382475352e-08,4.517822937539086e-08,-1.5633837897100218e-05,7.696811291004247e-08,1.5638500698928074e-05,7.694262832887341e-08,8.262476491433466e-09,6.499753447780303e-08,-9.77733713366718e-06,2.626068705034128e-05,6.6969797069350865e-06,3.010022705761579e-05,0.00030548664830185355,1.6829432488785295e-05,-2.1960113447333692e-22,3.048942102327011e-21,-2.948656348112621e-07,1.0722703695577556e-06,-7.375710872051142e-07,1.0174555285219136e-06,1.1155463166269038e-05,6.641752563537555e-07,7.352716556026914e-23,1.6273293119098266e-22
1,0.0015339807878856412,1200000.0,0,72,0.015473845048146088,3.713358314495493e-05,4.0929344219948336e-05,2.2437337561586236e-05,0.015475062076075127,3.708677718338711e-05,-8.031127203596332e-21,4.6449296130269404e-20,3.369904344926665e-08,4.598482362148861e-08,-1.596515802347113e-05,6.849857050368139e-08,1.596989812451746e-05,6.848799238340755e-08,2.0655833989179607e-08,6.223834749375575e-08,-1.4926136760796117e-05,2.745067001365392e-05,8.806530972739588e-08,3.053364723118255e-05,0.000312625408206642,1.7675875648467207e-05,-2.0234675962186067e-21,3.414900851946566e-21,2.120926340806622e-07,1.1283116636808679e-06,-6.235675802346192e-07,9.05555497519102e-07,1.0750460204901817e-05,6.866206389372195e-07,1.9166081156043487e-22,1.8979818006713757e-22
1,0.0015339807878856412,1240000.0,0,72,0.015618653283821702,3.936133071771864e-05,3.841905947579304e-05,2.3529604625231532e-05,0.015619968503166413,3.9307438743845964e-05,8.031127203596332e-21,4.7836722219177797e-20,2.9380324234993383e-08,4.8565380711913815e-08,-1.6107397888121566e-05,7.682171168057755e-08,1.6112586347665606e-05,7.692719272053307e-08,7.491463451810623e-08,6.303464564967629e-08,-1.683624999207138e-05,2.7395278081750028e-05,7.485438537739476e-07,3.0043361056902096e-05,0.00030832569133280174,1.7837185732456178e-05,-2.603842023040997e-21,3.336007398078171e-21,9.810702318529619e-07,1.0335652256426906e-06,2.0714070103913466e-06,1.029077526527626e-06,1.0646755139587069e-05,7.776374713828424e-07,-4.901811037351331e-24,1.614515121045384e-22
1,0.0015339807878856412,1280000.0,0,72,0.015755167679493462,4.1751269258926374e-05,3.638771915134295e-05,2.4808111542597797e-05,0.015756608087241462,4.168892730243719e-05,-8.031127203596331e-20,4.172007521147345e-20,5.105959175240747e-08,5.071969089150281e-08,-1.626585598798848e-05,7.459638798097431e-08,1.6271510273917745e-05,7.471694831016863e-08,7.464031531124947e-08,6.557454009469698e-08,-1.4526910078292062e-05,2.728046878390818e-05,2.7815473150733532e-06,2.91237382234449e-05,0.00029968205720002093,1.8181780147222384e-05,-3.372445993697677e-21,2.9620098070766065e-21,-6.108321816173543e-07,8.197725535104578e-07,-5.124855706983637e-07,9.407208205856154e-07,9.219994037746048e-06,6.071549815377814e-07,-6.568426790050712e-23,1.4766003377217621e-22
1,0.0015339807878856412,1320000.0,0,72,0.01588048141194861,4.399422727922341e-05,3.088051278052776e-05,2.6238694364797538e-05,0.015882064563734356,4.392213242894677e-05,8.031127203596329e-20,6.085053739130654e-20,1.2240722988205064e-07,5.515215769152276e-08,-1.6476760429566507e-05,7.667956513219081e-08,1.6483750296907375e-05,7.67308799096568e-08,4.522405685151855e-08,6.661957858008395e-08,-1.1383557673687324e-05,2.7257656366131148e-05,7.45621975013325e-06,2.8589254757498656e-05,0.00029511649881950913,1.8337420492402397e-05,-1.5058363506743124e-21,2.6169713618625326e-21,-1.6139682067869705e-06,1.0083480977045758e-06,9.298997894965464e-07,8.888837681626277e-07,9.773576213774682e-06,7.143924039599214e-07,1.0489875619931728e-22,1.6619710382482961e-22
1,0.0015339807878856412,1360000.0,0,72,0.01599419399856268,4.599224059002617e-05,2.2392688407255258e-05,2.7794987129115755e-05,0.015995939553011193,4.591757547282609e-05,5.62178904251743e-20,6.586186407134844e-20,1.4234632542468478e-07,5.334117970113774e-08,-1.661412046382562e-05,8.977521348200643e-08,1.6620727295454473e-05,8.998679339323064e-08,5.019781788898586e-08,6.65773792968485e-08,-1.069390159750513e-05,2.7064662085700332e-05,-2.5759350280698488e-08,2.9667499103342964e-05,0.00030118640041865505,1.8347091497186254e-05,1.2548636255619271e-21,3.355614074530831e-21,-1.7636831670314105e-06,8.65757424683864e-07,-8.212037505170574e-07,1.0402185384460394e-06,1.017711272011896e-05,6.527758490918847e-07,-7.254680335279883e-23,1.816899381356328e-22
1,0.0015339807878856412,1400000.0,0,72,0.016099442092953088,4.8124364636010244e-05,1.5664904320934262e-05,2.908061520942824e-05,0.016101329390538124,4.80535430980016e-05,-4.818676322157797e-20,6.4446663942014e-20,7.601982474906305e-08,5.578355132485106e-08,-1.6741917065504937e-05,8.85249698627249e-08,1.674863967655517e-05,8.86500275209911e-08,6.306380120372263e-08,7.546996106307631e-08,-4.448912466750955e-06,2.7506469586266245e-05,-5.756032587416045e-06,3.018636584454908e-05,0.00030269728445252717,1.9443917152452363e-05,-6.6821488061172586e-21,2.7762790506775796e-21,4.941201827357402e-07,9.585415342488042e-07,2.0395712469056344e-07,9.127316874530918e-07,9.776206179145301e-06,6.401485021810834e-07,2.9410866224107546e-24,1.654355932062196e-22
1,0.0015339807878856412,1440000.0,0,72,0.016199910490759563,4.996167267297537e-05,1.260009115860882e-05,3.030472455111681e-05,0.016201941956670143,4.989682359206447e-05,-1.6062254407192654e-20,5.715538728081305e-20,2.4415559582603598e-08,5.542864181008981e-08,-1.683311748002975e-05,8.478352215583764e-08,1.6839592315509824e-05,8.484219326023106e-08,-2.8678684559248845e-08,7.887266848021929e-08,2.3225752319680333e-06,2.6731802121974858e-05,-2.4222250843356332e-06,3.045262821547031e-05,0.00030310951421817724,1.8657197540514932e-05,-1.066634081727638e-21,3.133153314784397e-21,1.3136470931704114e-06,9.392245712389591e-07,1.1209530755363994e-06,8.809152604290705e-07,9.623272521855594e-06,6.291487579488815e-07,-6.666463010797737e-23,1.6716132243638514e-22
1,0.0015339807878856412,1480000.0,0,72,0.01629270156164077,5.177485468043179e-05,1.2857647563895012e-05,3.1437772956115953e-05,0.016294874059174794,5.171232734548173e-05,8.834239923955962e-20,7.018868930604643e-20,-1.541891073571832e-08,5.3944886994429406e-08,-1.6944628723438006e-05,8.62558778587837e-08,1.6950637173649802e-05,8.65162008283885e-08,1.541776468816765e-08,8.009050841192996e-08,3.586026515095835e-06,2.6439920067174086e-05,-1.5622222229745093e-06,3.095220568578964e-05,0.00030501513433822507,1.8627469136730155e-05,3.1685306545438648e-21,3.216051953096869e-21,-1.046136809813829e-06,1.0009778959081745e-06,-1.5780409946385686e-06,9.432924833118802e-07,1.0660713616732717e-05,5.844050814705183e-07,-7.646825218267993e-23,1.783973932298391e-22
1,0.0015339807878856412,1520000.0,0,72,0.01637804227726757,5.403310975087146e-05,1.212125967703864e-05,3.2399944325741226e-05,0.016380338121537125,5.3964183776277955e-05,-1.6062254407192663e-20,7.670095128983813e-20,3.9864383240599945e-08,5.713069345484715e-08,-1.711235370632092e-05,9.493807727095885e-08,1.7119107961869205e-05,9.50951420791715e-08,2.7020915974157446e-08,7.952170850762264e-08,2.751048001647077e-06,2.700972618906633e-05,-5.476697050271648e-07,3.155448276892154e-05,0.00031136399435397524,1.897006178475927e-05,-1.7881806664257452e-21,3.494834543338508e-21,1.0860003394619848e-06,1.052535414475748e-06,-9.907663142987293e-07,1.043024889224469e-06,1.0834981325772643e-05,7.567642970727094e-07,9.607549633208504e-23,1.6781549634008097e-22
1,0.0015339807878856412,1560000.0,0,72,0.016453308864993257,5.6138087218137494e-05,8.196280835316118e-06,3.3495863045781546e-05,0.016455751542003714,5.6055363583964095e-05,-8.03112720359634e-21,6.717294828418066e-20,7.875040977479881e-08,5.967669753368278e-08,-1.7209308367370915e-05,9.835394339224968e-08,1.721685895563216e-05,9.829067750799616e-08,1.9325226010782483e-08,8.12436262738608e-08,2.128648807657338e-06,2.7493708754482474e-05,4.962689839014152e-07,3.1896213376894124e-05,0.0003167112500043487,1.8988916492404336e-05,2.313654809629802e-21,3.246122109562053e-21,-3.5396829103838555e-07,9.182512274326141e-07,7.916239528912e-07,1.0307046070430392e-06,1.039189578402156e-05,6.285867516387123e-07,1.4264270118692212e-22,1.7069931022476664e-22
1,0.0015339807878856412,1600000.0,0,72,0.016526375910888468,5.8425641426190615e-05,4.075267997396443e-06,3.472758552870339e-05,0.016528988900715417,5.833754265484004e-05,-2.6749027005378274e-36,7.757244715204423e-20,5.542112465962175e-08,5.967755724931869e-08,-1.72553648308994e-05,9.930162367364458e-08,1.7262732744515415e-05,9.941540352209822e-08,3.84761200733373e-08,7.934368586281122e-08,-4.311669871486399e-07,2.7977875434159297e-05,2.007717124115833e-06,3.159217300772038e-05,0.0003183056393813124,1.8811311895520492e-05,5.4429709758748556e-21,3.48329083032769e-21,-1.6678922927858877e-07,9.592174327260578e-07,2.948363446562647e-07,9.135843933545965e-07,1.0052297017087977e-05,5.771740677252497e-07,7.352716556026912e-23,1.5246058559700088e-22
1,0.0015339807878856412,1640000.0,0,72,0.016593857044775357,6.115602167538989e-05,5.041289082825362e-07,3.602598658400497e-05,0.016596655991326672,6.106967408583855e-05,-5.62178904251743e-20,6.877666598479993e-20,6.118286701979656e-08,6.124703918305748e-08,-1.7341052235343677e-05,9.97326477404143e-08,1.734890205793374e-05,9.957495694351326e-08,5.779801884211985e-08,8.097559403356363e-08,-1.068080935943382e-06,2.8635109059864044e-05,3.135288184715241e-06,3.238520521379427e-05,0.0003269329825637694,1.906568921089836e-05,-1.2548636255619242e-22,3.505869282414754e-21,1.1905037083322016e-06,1.0283626084767922e-06,1.9649168497882193e-06,9.586182647900166e-07,1.1002473179880766e-05,5.880711381633933e-07,1.9509207928658075e-22,1.6513518649283975e-22
1,0.0015339807878856412,1680000.0,0,72,0.016656082705617796,6.42254694152444e-05,-3.307936607142223e-06,3.7349070145379e-05,0.016659078208873884,6.414394142992185e-05,-2.4093381610788986e-20,7.090978080964549e-20,5.635428453109358e-08,5.902574816547209e-08,-1.7449657266013054e-05,1.039127942817397e-07,1.74568272843348e-05,1.0393057831348635e-07,9.610373643997809e-08,7.792262454885002e-08,-3.0072220955130855e-06,2.9712148895919387e-05,3.863887692506916e-06,3.311286041263171e-05,0.00033780505387072645,1.9297567561569626e-05,2.7920715668752863e-21,3.513789760082935e-21,1.3901671157234297e-06,1.048568117276806e-06,1.735628654549035e-06,8.209547898301244e-07,1.0017905838234126e-05,6.554465885560252e-07,-8.627187425738243e-23,1.8296885560860871e-22
1,0.0015339807878856412,1720000.0,0,72,0.016712612779112974,6.702212202709582e-05,-6.236231780288153e-06,3.832449038305314e-05,0.016715755685610303,6.694422566451812e-05,-1.606225440719265e-20,7.838791802389425e-20,5.006003721076902e-08,5.771686624488105e-08,-1.7547182998016195e-05,1.0888467649042112e-07,1.7553893443909726e-05,1.0910951354253426e-07,1.3124291426037214e-07,7.37080815634517e-08,-5.905871069711217e-06,2.951178370540804e-05,-4.143248307626613e-06,3.316277862838372e-05,0.0003369469004610888,1.929738208225414e-05,-2.0469962891978927e-21,3.4780961141718875e-21,9.150767181942303e-07,9.64430968375117e-07,-1.1328387210601258e-07,1.1550661533382274e-06,1.1410909928045378e-05,6.65095375514044e-07,1.985233470127267e-22,1.9342819850416372e-22
1,0.0015339807878856412,1760000.0,0,72,0.01675990915567498,6.983198605684397e-05,-1.0733461053924545e-05,3.936054138830339e-05,0.016763216403636733,6.975558654544184e-05,-9.637352644315594e-20,8.087486682440949e-20,1.0493562978582272e-07,5.900605574360197e-08,-1.7709152093580764e-05,1.0468182965452793e-07,1.771634311829266e-05,1.0491484677020311e-07,9.819732655556851e-08,7.813555063271597e-08,-1.316492088477408e-05,2.970015065274586e-05,-2.9547806809676756e-07,3.217483572536332e-05,0.0003345272539782092,1.853605849826709e-05,2.0548391868576542e-21,3.703404620359748e-21,1.2075315790657505e-06,8.961226558086736e-07,-4.0977766415902234e-07,9.868205301609222e-07,1.0244278583725503e-05,5.67142544003791e-07,-1.3136853580101422e-22,1.6140912333287976e-22
1,0.0015339807878856412,1800000.0,0,72,0.016800740405108566,7.269378296182534e-05,-1.721907721270206e-05,4.069402320253779e-05,0.01680426984267796,7.262263769758114e-05,-8.024708101613482e-36,7.757244715204424e-20,1.0280535604140206e-07,6.587633471118576e-08,-1.7766853132379888e-05,1.0645685811295335e-07,1.7775700865910415e-05,1.0673538667482864e-07,4.6394757401064825e-08,7.807522839109452e-08,-1.2057455238330138e-05,3.0243063497613554e-05,7.224606308770049e-07,3.2815444291406356e-05,0.000339624650247401,1.9208726214521877e-05,9.72519309810493e-22,3.1588036993414996e-21,1.787952072559425e-07,9.58294389762221e-07,-1.095566048576776e-07,8.90436594835294e-07,9.659902578378524e-06,6.305133242935021e-07,-4.9018110373512787e-23,1.780632090328479e-22
1,0.0015339807878856412,1840000.0,0,72,0.01683871001818414,7.5609602736646e-05,-2.4450425761280962e-05,4.245313665462249e-05,0.016842549469950275,7.553890813300939e-05,-7.228014483236695e-20,8.780604813369639e-20,1.080208248009465e-07,6.875458869682025e-08,-1.781902974749017e-05,1.0626645430705589e-07,1.7828618784240186e-05,1.0662850700909669e-07,2.1896268828344078e-08,8.565919305981077e-08,-1.3699801211359286e-05,3.0337763428008918e-05,-3.853436417426952e-06,3.330143563105285e-05,0.00034038081628743596,2.000999196776978e-05,7.999755612957276e-22,2.6886818402948946e-21,1.8132634241401697e-06,1.040971803965934e-06,2.22057120431532e-06,1.023310174026919e-06,1.1136615305606274e-05,7.069122192547672e-07,-2.5636471725347173e-22,1.5522790536442167e-22
1,0.0015339807878856412,1880000.0,0,72,0.01687208673616762,7.807930703784409e-05,-2.8399768250193256e-05,4.41247767460407e-05,0.01687623402283925,7.79962212700776e-05,4.818676322157797e-20,7.651121457054542e-20,2.7124014966880995e-08,6.937645191182473e-08,-1.7912262902103313e-05,1.0972942848298297e-07,1.7921796860805616e-05,1.0978235027614651e-07,5.741894663882161e-08,8.561033816746422e-08,-1.4455681273062435e-05,2.9724286353626123e-05,-2.1997695058274346e-06,3.370334117843237e-05,0.0003362447601869494,2.0737834977094924e-05,3.4508749702953e-22,2.979575452590117e-21,6.005781426679217e-07,7.324204442167086e-07,-1.4150453953543143e-07,9.265098534755287e-07,8.904953081991263e-06,5.32303042487686e-07,-7.35271655602691e-23,1.7093511974536355e-22
1,0.0015339807878856412,1920000.0,0,72,0.01689992376679301,7.958027343135263e-05,-2.8836610567835257e-05,4.5946222655388854e-05,0.01690441368754337,7.948621103872956e-05,-3.212450881438533e-20,9.423840494832605e-20,-2.105194529370464e-09,7.182410502456517e-08,-1.796569250406086e-05,1.0554411997551853e-07,1.797584900070211e-05,1.0562629996016702e-07,9.207962716380299e-09,7.510797235134455e-08,-1.474205699727415e-05,2.900797755928303e-05,-4.5660679873329367e-07,3.558709122002438e-05,0.0003404185847003129,2.1881207899574315e-05,8.62718742573825e-22,2.7327765998590925e-21,7.375625619390978e-07,8.883554854732514e-07,4.2698945994708176e-07,1.020974684724036e-06,1.0215423680395663e-05,6.099242231431684e-07,-9.117368529473371e-23,1.5822651805021695e-22
1,0.0015339807878856412,1960000.0,0,72,0.016927974163173758,8.044481994960709e-05,-2.8527806949079602e-05,4.774185123688597e-05,0.01693281287178271,8.033974921605029e-05,-5.62178904251743e-20,6.972119237120128e-20,-1.2685706375655669e-08,6.675468236018671e-08,-1.7943452410566167e-05,1.062761462038883e-07,1.7952188151749227e-05,1.0647311300425653e-07,-7.751208695949731e-09,7.850424087203762e-08,-1.3101387539921507e-05,2.8865443044954506e-05,5.908282807522738e-06,3.635807975476089e-05,0.0003443172749626764,2.209644534651916e-05,-2.2587545260114674e-21,3.2069122382996423e-21,2.932494662571451e-07,8.908801339805865e-07,-1.339742372047559e-06,1.080276619457862e-06,1.052770574726279e-05,6.527895795439037e-07,5.097883478845326e-23,1.548757288835753e-22
1,0.0015339807878856412,2000000.0,0,72,0.01695739745396107,8.040052197777394e-05,-2.5492151846188244e-05,4.905684682333659e-05,0.01696249460849465,8.027970532429117e-05,-4.0155636017981656e-20,6.893498577837158e-20,-8.443984654436476e-08,6.400491470778363e-08,-1.7926083954683186e-05,1.0258111835467693e-07,1.7934390069275343e-05,1.0259001149369405e-07,-4.6979113126913084e-08,8.422813674750142e-08,-8.037832682020084e-06,2.9306544423494297e-05,1.134931574990782e-05,3.582129409841147e-05,0.0003407515512212114,2.256962270574701e-05,3.937134625200543e-21,3.1518202963360663e-21,-2.4856563237046224e-07,9.627396226473492e-07,-1.5186818172616141e-06,1.01147988048513e-06,1.035645731724306e-05,6.875048719554585e-07,-1.6666157526994307e-23,1.7586487419992097e-22
1,0.0015339807878856412,2040000.0,0,72,0.016985879489776874,8.019313657955468e-05,-1.984672332299664e-05,5.003807001922336e-05,0.016991169068289822,8.005602848273171e-05,-1.8471592568271562e-19,8.621912397287122e-20,-8.748514299739798e-08,6.333030913759164e-08,-1.7951931825136063e-05,1.0528085592185189e-07,1.79600759161047e-05,1.0527715577881096e-07,-1.4506764857298416e-08,8.416078362035666e-08,-1.0359978407499752e-05,2.8643322733178608e-05,1.0367894581674807e-05,3.4938384753289765e-05,0.0003355972368743571,2.1398168377894283e-05,-3.6077329234905357e-22,3.718230696097797e-21,1.9657403933402875e-07,1.118972270301836e-06,-1.6124108079549834e-06,1.0907616077318417e-06,1.1732875836310497e-05,7.349444959910141e-07,6.715481121171243e-23,1.8849881240379383e-22
1,0.0015339807878856412,2080000.0,0,72,0.017009252223515518,8.047935081284255e-05,-1.5397825019394668e-05,5.067517853001944e-05,0.01701466963562766,8.032533847681345e-05,-8.834239923955959e-20,7.111446398713862e-20,-7.023224954847434e-08,6.375167138923922e-08,-1.8129553563156853e-05,1.0285806724713273e-07,1.8137686997197167e-05,1.0275661451925485e-07,1.1784165469619664e-08,8.427150540409514e-08,-2.2012614462101787e-05,2.894827059768979e-05,7.656428258136335e-06,3.57437307681212e-05,0.0003420654523210423,2.1800369962237804e-05,-5.0351402975672315e-21,3.2503390115195218e-21,9.892335682726001e-08,8.954897571837674e-07,-1.0260392711365335e-06,1.0164528813334682e-06,1.020545482413502e-05,6.189700461207162e-07,4.029288672702748e-22,1.6345006005083155e-22
1,0.0015339807878856412,2120000.0,0,72,0.01702208658750935,8.046395180273138e-05,-1.0704845093394718e-05,5.0806045877137126e-05,0.01702752700479238,8.03009583629442e-05,-3.212450881438532e-20,8.473655353741697e-20,-7.93478565901121e-08,5.7048102857053594e-08,-1.8256094071893168e-05,1.0720769414686981e-07,1.8262687264042167e-05,1.0698341429605978e-07,5.361293098905256e-08,8.672359712818406e-08,-2.5088085296202496e-05,2.8769358851861134e-05,8.212861740359036e-06,3.610086648163179e-05,0.000347331777226787,2.1014699108733492e-05,3.309702812419582e-21,3.2520572219117606e-21,-1.1248776259663842e-06,1.0294632662387707e-06,-6.444361769870267e-08,9.61499176257769e-07,1.0579921561941159e-05,6.523878939092061e-07,6.666463010797733e-23,1.626817234379843e-22
