time,E_K_mean,psi2_mean,dissipation_mean,production_mean,length_mean,E_K_sem,psi2_sem,dissipation_sem,production_sem,length_sem
9.2323840000000000e+07,1.3041874244774769e+05,2.7444568417618563e+06,1.0814663043527782e-08,1.0869460725225851e-08,2.0571815377409685e+03,1.0523709748345773e+02,4.4995332041463564e+05,2.6423997432778615e-10,2.5149163974216914e-10,1.4961465629607758e+02
9.2340224000000000e+07,1.3073845498218937e+05,2.7450466577314632e+06,1.0782756527477987e-08,1.0819952077761420e-08,2.0604468606569917e+03,7.4115839070179689e+01,4.4994315517072380e+05,2.5753576243173347e-10,2.4230378814467774e-10,1.5029102951280217e+02
9.2356608000000000e+07,1.3065936200512183e+05,2.7455752841730411e+06,1.0736454455706037e-08,1.0827199541214222e-08,2.0651800596099442e+03,1.7796692760068669e+02,4.4992614085206448e+05,2.5352352206874731e-10,2.3009316194743364e-10,1.5105635087016844e+02
9.2372992000000000e+07,1.3087034704528646e+05,2.7464605299201882e+06,1.0751361940391651e-08,1.0835411064530725e-08,2.0644186938127118e+03,1.1157009948394258e+02,4.4993786689188110e+05,2.5531285820511660e-10,2.3935686365282872e-10,1.5120786008786979e+02
9.2389376000000000e+07,1.3084692705782007e+05,2.7473960098079559e+06,1.0734593869181167e-08,1.0864722503489833e-08,2.0656711208821534e+03,1.1170419155934839e+02,4.4999324120008823e+05,2.7170455054683960e-10,2.4695191803688635e-10,1.4895134418339842e+02
9.2405760000000000e+07,1.3045885903858028e+05,2.7485326007579146e+06,1.0781946346067101e-08,1.0884313620999645e-08,2.0622202033403278e+03,1.6580305485388445e+02,4.4998646640441951e+05,2.7305958169447781e-10,2.4623526425049782e-10,1.4999101621049405e+02
9.2422144000000000e+07,1.3054390621250971e+05,2.7494193517437102e+06,1.0755704208568741e-08,1.0846013608247609e-08,2.0645999105262672e+03,6.7382787642675439e+01,4.4999674530594412e+05,2.7378802468759000e-10,2.4322820964603017e-10,1.4902270774937412e+02
9.2438528000000000e+07,1.3048949672275323e+05,2.7503758136599800e+06,1.0763238880586617e-08,1.0865449359887785e-08,2.0643740828452592e+03,1.0830507440597427e+02,4.4998180047637905e+05,2.6748297801845181e-10,2.4269957623269874e-10,1.4878077228571891e+02
9.2454912000000000e+07,1.3049913396762182e+05,2.7513456760569816e+06,1.0753395016217621e-08,1.0861502050702702e-08,2.0657973541262086e+03,1.0068779330700605e+02,4.5009264647617756e+05,2.6566955114769054e-10,2.5354599162435953e-10,1.4915468768173707e+02
9.2471296000000000e+07,1.3070433601929971e+05,2.7524879755100654e+06,1.0785223120026981e-08,1.0900690973625796e-08,2.0631312140146133e+03,1.4936716991589384e+02,4.5011199621620361e+05,2.8119757604088347e-10,2.5493033322000261e-10,1.4820838683655907e+02
9.2487680000000000e+07,1.3046640645560586e+05,2.7538265678265784e+06,1.0788614968410083e-08,1.0931699043827549e-08,2.0629666220295644e+03,1.3789455075795183e+02,4.5011856135197676e+05,2.7273170416962776e-10,2.5099093974501463e-10,1.4711650772548006e+02
9.2504064000000000e+07,1.3045092967534887e+05,2.7549604766090782e+06,1.0792244672829448e-08,1.0909870670897427e-08,2.0635974511512086e+03,9.2881119174148182e+01,4.5001570732389158e+05,2.6293532821090920e-10,2.3789948438386341e-10,1.4863530703608416e+02
9.2520448000000000e+07,1.3055039934181041e+05,2.7558611014462723e+06,1.0810725538063102e-08,1.0906878493512895e-08,2.0619016853222656e+03,1.5933986901678290e+02,4.4986456482999155e+05,2.6786800420825093e-10,2.2295529889046108e-10,1.4727216082353914e+02
9.2536832000000000e+07,1.3064004874696789e+05,2.7569019618234397e+06,1.0811317421714410e-08,1.0913200765296346e-08,2.0625173090563321e+03,1.4014522282054071e+02,4.4959579594610271e+05,2.6432513510861910e-10,2.1665753396324153e-10,1.4729348283669307e+02
9.2553216000000000e+07,1.3033605018557914e+05,2.7577519458381929e+06,1.0810215717781134e-08,1.0903008705532650e-08,2.0634547509608815e+03,1.5190667830784253e+02,4.4933157004580979e+05,2.4247954427569906e-10,2.1733055299364885e-10,1.4855084587992116e+02
9.2569600000000000e+07,1.3051519837973391e+05,2.7587052665024973e+06,1.0796953642188900e-08,1.0917578588806870e-08,2.0646050533977632e+03,1.3357317878525009e+02,4.4913772141391714e+05,2.7392810923364706e-10,2.3271708860894219e-10,1.4628741467759201e+02
9.2585984000000000e+07,1.3050175711967656e+05,2.7593800521146809e+06,1.0813900663412284e-08,1.0882197645876369e-08,2.0632015594539284e+03,1.4023941739194782e+02,4.4882416100618558e+05,2.7429723124054395e-10,2.3205231246816301e-10,1.4544069869316536e+02
9.2602368000000000e+07,1.3052461515602340e+05,2.7600981619798210e+06,1.0826824353803872e-08,1.0903399986037641e-08,2.0630166742675597e+03,1.9363032262110917e+02,4.4846915032826405e+05,2.5363557161525877e-10,2.2185171262081052e-10,1.4743544499622729e+02
9.2618752000000000e+07,1.3057788467294948e+05,2.7608075587733653e+06,1.0848216329560995e-08,1.0884134066143413e-08,2.0617204388785699e+03,1.2244012793911604e+02,4.4812598250548448e+05,2.5235123744003803e-10,2.2010939785754880e-10,1.4747785062287016e+02
9.2635136000000000e+07,1.3036751923807891e+05,2.7612715108871544e+06,1.0811485630679293e-08,1.0880568654393905e-08,2.0653096731299156e+03,1.1519516455505388e+02,4.4777338288789807e+05,2.6634548038145971e-10,2.2897881763172060e-10,1.4625456090569642e+02
9.2651520000000000e+07,1.3069373123699518e+05,2.7616072291185800e+06,1.0829908082816361e-08,1.0872494073584569e-08,2.0638491670621120e+03,4.1721424033981279e+01,4.4729906631350558e+05,2.7259747188647640e-10,2.2383720041481036e-10,1.4618983172228147e+02
9.2667904000000000e+07,1.3044869463447516e+05,2.7617581700182115e+06,1.0836552135367104e-08,1.0829809837478247e-08,2.0636429075747442e+03,1.5331221688070767e+02,4.4683002661262482e+05,2.6355192137693726e-10,2.1793124128002600e-10,1.4658179380781885e+02
9.2684288000000000e+07,1.3058085723479689e+05,2.7621643235251922e+06,1.0775803114805832e-08,1.0859517247337810e-08,2.0700112272231763e+03,9.0544454161804666e+01,4.4636740804400650e+05,2.6756980022298290e-10,2.1540561839725424e-10,1.4709288443445826e+02
9.2700672000000000e+07,1.3051638707848002e+05,2.7627109734370164e+06,1.0775857799386787e-08,1.0842647570358724e-08,2.0708282275681067e+03,1.2192265185249897e+02,4.4598519005949149e+05,2.5543821529154318e-10,2.2491037186808474e-10,1.4839478928980549e+02
9.2717056000000000e+07,1.3068599115698990e+05,2.7631484229594120e+06,1.0810901649488644e-08,1.0839613646173001e-08,2.0678515993413744e+03,8.6559366348457573e+01,4.4565284189842764e+05,2.5964000011833392e-10,2.2868493042461530e-10,1.4779094740363121e+02
9.2733440000000000e+07,1.3040784782006784e+05,2.7635017645440586e+06,1.0802163645149785e-08,1.0842966598380578e-08,2.0689788372714511e+03,1.3298099145564777e+02,4.4534485313802806e+05,2.5403042703545143e-10,2.2256471601340481e-10,1.4787423665915875e+02
9.2749824000000000e+07,1.3067700713901335e+05,2.7639887774553685e+06,1.0801029148976722e-08,1.0858587586494805e-08,2.0692739612975629e+03,1.2670024582720291e+02,4.4504433686847065e+05,2.5012484110035253e-10,2.0652003149062507e-10,1.4752280404155212e+02
9.2766208000000000e+07,1.3073515747142704e+05,2.7647217865600954e+06,1.0783073111073923e-08,1.0875138142951147e-08,2.0714606210967659e+03,7.7237766707429031e+01,4.4477486648549908e+05,2.4843304019193370e-10,2.1152049872037578e-10,1.4790652289765987e+02
9.2782592000000000e+07,1.3075829567414620e+05,2.7653242204502854e+06,1.0793111475016677e-08,1.0835031414770335e-08,2.0707647903370344e+03,1.1317544759447159e+02,4.4449797983115586e+05,2.4339565139999684e-10,2.1121472054016010e-10,1.4758796314034802e+02
9.2798976000000000e+07,1.3059403168087751e+05,2.7658768457472986e+06,1.0788356594685566e-08,1.0848138137737308e-08,2.0716825199114328e+03,7.9869234610996045e+01,4.4413300283691473e+05,2.4376647258139016e-10,2.0294186731967196e-10,1.4757917790523007e+02
9.2815360000000000e+07,1.3057347401204600e+05,2.7661762696337597e+06,1.0845634233653465e-08,1.0849041326836360e-08,2.0666158606321501e+03,1.6372086703224565e+02,4.4380125205813511e+05,2.5096620301441111e-10,2.0613961495334465e-10,1.4735846424390479e+02
9.2831744000000000e+07,1.3067686017151561e+05,2.7663142650500499e+06,1.0824765788582777e-08,1.0851234464769494e-08,2.0685470231407785e+03,1.3909183924157105e+02,4.4338046197430795e+05,2.6163121818056223e-10,1.9927668699214599e-10,1.4657422944568708e+02
9.2848128000000000e+07,1.3043096343256443e+05,2.7665778369632126e+06,1.0790700827627236e-08,1.0814687711583444e-08,2.0724668169931892e+03,1.0249788592257941e+02,4.4293928432473674e+05,2.5503802010800058e-10,1.9818985008326358e-10,1.4754243382404954e+02
9.2864512000000000e+07,1.3062596201405382e+05,2.7668543396523884e+06,1.0833662694141587e-08,1.0861071693975889e-08,2.0689584690320048e+03,9.2199235622890086e+01,4.4256302359301818e+05,2.5223734960654124e-10,2.0096895067371054e-10,1.4787125790964035e+02
9.2880896000000000e+07,1.3068449549804084e+05,2.7670467988389065e+06,1.0784883095078187e-08,1.0826092304296065e-08,2.0745201252961269e+03,1.0719305145322721e+02,4.4217021132169140e+05,2.5439705372775836e-10,2.0385023908915383e-10,1.4959505469912239e+02
9.2897280000000000e+07,1.3049394448355940e+05,2.7673481404411853e+06,1.0733274958263771e-08,1.0786219120206962e-08,2.0801556653658859e+03,7.5591033845495318e+01,4.4186690994981973e+05,2.4736484062179670e-10,1.9288167002206334e-10,1.5077726094080717e+02
9.2913664000000000e+07,1.3052357543696385e+05,2.7677519770859834e+06,1.0762258488378273e-08,1.0799982760653194e-08,2.0778426627728481e+03,1.4568221764574966e+02,4.4160895328388910e+05,2.6826594404859105e-10,1.9368754990672993e-10,1.5017987466861643e+02
9.2930048000000000e+07,1.3037862376928316e+05,2.7679800870657866e+06,1.0793850901411032e-08,1.0811009183878584e-08,2.0743684661092466e+03,7.4281794784988463e+01,4.4132405297638220e+05,2.7080418414638333e-10,2.0005978549680796e-10,1.4879747845466898e+02
9.2946432000000000e+07,1.3064459106415391e+05,2.7683324324300447e+06,1.0755089361300295e-08,1.0806644165220858e-08,2.0780065746301179e+03,1.0042978239219450e+02,4.4097881949752395e+05,2.6031336212494482e-10,2.0221398754364510e-10,1.4865219892871482e+02
9.2962816000000000e+07,1.3051196837294978e+05,2.7685520158750373e+06,1.0764105613276790e-08,1.0809532284810635e-08,2.0773007428571950e+03,8.2044060617199719e+01,4.4069433713072090e+05,2.4570900799304912e-10,1.9503181168356540e-10,1.4899252752296113e+02
9.2979200000000000e+07,1.3035088609580003e+05,2.7688256826224150e+06,1.0742442821848940e-08,1.0780402178428055e-08,2.0797323444905028e+03,1.2948427040492680e+02,4.4039786516324250e+05,2.4886192799718416e-10,1.9620665936692435e-10,1.4917043657964069e+02
9.2995584000000000e+07,1.3060710359451085e+05,2.7693553254041751e+06,1.0743779530127717e-08,1.0826072837600225e-08,2.0796434707093908e+03,1.3305560619054881e+02,4.4012985267429869e+05,2.4756879188442785e-10,2.0705102466759759e-10,1.4872029900581236e+02
9.3011968000000000e+07,1.3051505121299358e+05,2.7696584007760761e+06,1.0799418585584957e-08,1.0804569659843301e-08,2.0742158605753284e+03,1.2186143238070427e+02,4.3990030178996862e+05,2.6285323991039053e-10,2.2114645886375189e-10,1.4716525093973564e+02
9.3028352000000000e+07,1.3035369369783685e+05,2.7696264560382152e+06,1.0798641271419437e-08,1.0783981147295193e-08,2.0736348600915794e+03,1.7622293060590528e+02,4.3968574298551847e+05,2.7439625044062629e-10,2.2404480151435932e-10,1.4549181090037069e+02
9.3044736000000000e+07,1.3046754598901662e+05,2.7695898927536579e+06,1.0813717518683521e-08,1.0795290733025289e-08,2.0722514895452855e+03,1.3197453079111722e+02,4.3930294609324634e+05,2.7422839792390689e-10,2.1213492545948287e-10,1.4530163057087651e+02
9.3061120000000000e+07,1.3067693503363318e+05,2.7696041461423826e+06,1.0779459766404367e-08,1.0801982943369620e-08,2.0764340945984259e+03,1.6752485190898574e+02,4.3891844168423390e+05,2.6465902295078963e-10,2.1022850213737822e-10,1.4771766363165600e+02
9.3077504000000000e+07,1.3061865656346478e+05,2.7696003788553150e+06,1.0805480447727793e-08,1.0829116505568848e-08,2.0731497420825663e+03,9.1160216850863918e+01,4.3862306673316692e+05,2.8166604023504209e-10,2.1868916214469115e-10,1.4489194763833291e+02
9.3093888000000000e+07,1.3038229326652337e+05,2.7697545711160731e+06,1.0774118475797866e-08,1.0801534786652955e-08,2.0758350079313673e+03,9.7425867052168542e+01,4.3823752331686224e+05,2.7141520600812205e-10,2.1583315621443179e-10,1.4413878401851201e+02
9.3110272000000000e+07,1.3067180321659567e+05,2.7696536302030883e+06,1.0835195302239300e-08,1.0803329383336377e-08,2.0705165065813089e+03,6.8851723897237861e+01,4.3782607693994232e+05,2.7772623525577398e-10,2.2116226619046200e-10,1.4446490587350303e+02
9.3126656000000000e+07,1.3058027412199980e+05,2.7694871941316193e+06,1.0803698788942237e-08,1.0787112595343205e-08,2.0737206700370280e+03,8.8417357818116756e+01,4.3733053371892410e+05,2.6768567375572277e-10,2.1421769470533271e-10,1.4504135040723557e+02
9.3143040000000000e+07,1.3043446023358616e+05,2.7692860215542810e+06,1.0769528933599522e-08,1.0754884065740939e-08,2.0770310288016062e+03,1.5447573707309346e+02,4.3675871254285879e+05,2.6972879673541197e-10,2.1228354994687069e-10,1.4504917772863365e+02
9.3159424000000000e+07,1.3020946781414068e+05,2.7691343961916477e+06,1.0784873349637401e-08,1.0781573601476332e-08,2.0758885998786736e+03,1.1486303426248229e+02,4.3622912166371994e+05,2.6604929616366749e-10,2.0620029283351708e-10,1.4544296984800522e+02
9.3175808000000000e+07,1.3042754993120347e+05,2.7690421290819771e+06,1.0774574515786921e-08,1.0780148554891091e-08,2.0772385149386400e+03,1.3984628703563902e+02,4.3564567874410510e+05,2.7075635013549924e-10,1.9339781534322005e-10,1.4568559047120289e+02
9.3192192000000000e+07,1.3054641769444519e+05,2.7690529520619297e+06,1.0775889076615038e-08,1.0782664789164149e-08,2.0775778261557602e+03,9.0636558923772256e+01,4.3504117043270846e+05,2.7057664983642336e-10,2.0008920623262679e-10,1.4635740720816327e+02
9.3208576000000000e+07,1.3058276185814952e+05,2.7689063391024950e+06,1.0772913246703695e-08,1.0758963959663145e-08,2.0776193236573863e+03,1.3558900684384275e+02,4.3444092327800742e+05,2.7616619047091110e-10,2.0844682718579185e-10,1.4515861475454008e+02
9.3224960000000000e+07,1.3052322689259457e+05,2.7687663664621068e+06,1.0756873857707064e-08,1.0760317724698780e-08,2.0792230126411750e+03,1.1113973033597496e+02,4.3387851912689692e+05,2.7611567222501754e-10,2.0447519745250570e-10,1.4539293356704781e+02
9.3241344000000000e+07,1.3062281053834956e+05,2.7686388202886516e+06,1.0757715081568966e-08,1.0742136271611357e-08,2.0790538254655867e+03,2.0365383977537550e+02,4.3337786226793163e+05,2.7465764724235043e-10,1.9078371919959263e-10,1.4489146477708385e+02
9.3257728000000000e+07,1.3034919835717937e+05,2.7683876578408373e+06,1.0709467382027020e-08,1.0695428860323809e-08,2.0838749786295994e+03,1.4264993879986568e+02,4.3282015013142256e+05,2.6655451582861182e-10,1.8688552724685060e-10,1.4550143862337055e+02
9.3274112000000000e+07,1.3025168802812921e+05,2.7682151852284996e+06,1.0673135777822692e-08,1.0676386254398878e-08,2.0869222269699826e+03,9.5311132311709073e+01,4.3225129239840759e+05,2.8138786577070656e-10,1.9510440852217303e-10,1.4362101859980504e+02
9.3290496000000000e+07,1.3061169928985479e+05,2.7681975054382728e+06,1.0717121354851048e-08,1.0707707429058704e-08,2.0830289850726381e+03,8.6147926247413096e+01,4.3169313130968728e+05,2.7958500806998954e-10,1.9886592847150526e-10,1.4387013181836269e+02
9.3306880000000000e+07,1.3036563675652292e+05,2.7680516384870624e+06,1.0703455957473238e-08,1.0695362201847234e-08,2.0846718494217598e+03,1.7516936429521562e+02,4.3113322968755895e+05,2.8450640330223195e-10,2.0578200347189600e-10,1.4438027657554048e+02
9.3323264000000000e+07,1.3042966030653853e+05,2.7681829194494132e+06,1.0667558922595585e-08,1.0673100444750003e-08,2.0882847772489795e+03,1.0788299676769381e+02,4.3065611678060325e+05,2.7998408479614563e-10,1.9926421500738106e-10,1.4422423226336048e+02
9.3339648000000000e+07,1.3046452744097161e+05,2.7683839858841258e+06,1.0650134488156821e-08,1.0696621938951813e-08,2.0901961528707516e+03,1.4968066624624245e+02,4.3016069105761050e+05,2.7922910327278124e-10,2.0844711674716017e-10,1.4433782489087929e+02
9.3356032000000000e+07,1.3055744270861645e+05,2.7687569842432337e+06,1.0679886856362165e-08,1.0745948584450754e-08,2.0879173077714895e+03,6.1557540986042049e+01,4.2975733964444761e+05,2.7358541406273093e-10,2.1999807226365634e-10,1.4523922685078230e+02
9.3372416000000000e+07,1.3068780728253235e+05,2.7694234455963462e+06,1.0725014622903923e-08,1.0779878834007624e-08,2.0832165871495704e+03,1.0098978811079778e+02,4.2944960577594821e+05,2.8284358910829598e-10,2.2419109660835002e-10,1.4319596252855186e+02
9.3388800000000000e+07,1.3075816526551492e+05,2.7698005886141364e+06,1.0723377959628447e-08,1.0766310851125488e-08,2.0833349423038544e+03,1.7646681990709030e+02,4.2911014793686196e+05,2.8725275692508253e-10,2.3353527071759347e-10,1.4231446247670752e+02
9.3405184000000000e+07,1.3045805605205731e+05,2.7700380590646146e+06,1.0680613592143936e-08,1.0736875635574555e-08,2.0877752251002553e+03,1.4541778144359930e+02,4.2888140139193542e+05,2.8295927899767456e-10,2.5458000906063556e-10,1.4277564713868665e+02
9.3421568000000000e+07,1.3047953574600996e+05,2.7705098642161428e+06,1.0713669844641513e-08,1.0749659733368798e-08,2.0852242586623061e+03,1.7503104420493409e+02,4.2867749861707626e+05,2.8509120767702058e-10,2.4964235875938454e-10,1.4330753031887517e+02
9.3437952000000000e+07,1.3063280204485991e+05,2.7707169305769359e+06,1.0735399341672545e-08,1.0767991366371261e-08,2.0831285082978229e+03,8.6983273232429681e+01,4.2846344787592097e+05,2.9374208231493000e-10,2.3894847299196842e-10,1.4247906614270408e+02
9.3454336000000000e+07,1.3050136966252189e+05,2.7709018442771430e+06,1.0709271142355929e-08,1.0743958046263027e-08,2.0860460463347868e+03,1.4248520107506016e+02,4.2823398658366402e+05,2.7540206542505849e-10,2.3854672623142368e-10,1.4401601176721468e+02
9.3470720000000000e+07,1.3063258058753201e+05,2.7710799046098166e+06,1.0700666060934310e-08,1.0689454388648890e-08,2.0865597234954475e+03,1.2559145364905746e+02,4.2815872600383213e+05,2.6501416370883185e-10,2.3742292113456995e-10,1.4356073126808897e+02
9.3487104000000000e+07,1.3045444195229352e+05,2.7710761038966011e+06,1.0640857310370214e-08,1.0677131857503559e-08,2.0930921304795143e+03,1.5664142370689405e+02,4.2804443341986375e+05,2.6610491307880496e-10,2.3896974878656376e-10,1.4495346482100581e+02
9.3503488000000000e+07,1.3039379743640100e+05,2.7713016616280824e+06,1.0632327664417323e-08,1.0640600769738769e-08,2.0939986310443214e+03,1.1884206242723624e+02,4.2796867576861713e+05,2.9378705110503820e-10,2.5236969723659382e-10,1.4386627878795184e+02
9.3519872000000000e+07,1.3042488999931663e+05,2.7714348844541055e+06,1.0697804121630204e-08,1.0695269333901391e-08,2.0872553217376758e+03,1.1767934261507376e+02,4.2792583792161441e+05,2.8171611647932887e-10,2.4298373490985578e-10,1.4329005535176344e+02
9.3536256000000000e+07,1.3054439569626795e+05,2.7715626350495820e+06,1.0675266910894316e-08,1.0703738273021624e-08,2.0898510241517811e+03,1.4346161691791789e+02,4.2792423522269615e+05,2.6809107606018641e-10,2.4232032069948065e-10,1.4444719619762967e+02
9.3552640000000000e+07,1.3055274550127036e+05,2.7718856595587628e+06,1.0660784241477148e-08,1.0707957961452704e-08,2.0915736654808984e+03,6.4500518842448173e+01,4.2799203328569856e+05,2.5416702750681871e-10,2.3356957268358541e-10,1.4554611698742264e+02
9.3569024000000000e+07,1.3067043500137822e+05,2.7722191602543369e+06,1.0698380561934864e-08,1.0716533385983824e-08,2.0873209064853377e+03,1.0453907242347523e+02,4.2808504973937554e+05,2.6218187331138688e-10,2.4331541951874261e-10,1.4372163835515082e+02
9.3585408000000000e+07,1.3049339427612285e+05,2.7725566290489980e+06,1.0650413092932735e-08,1.0694457079163810e-08,2.0918695428006949e+03,7.3046933424320756e+01,4.2808872363206104e+05,2.8919097659901986e-10,2.4930943534821001e-10,1.4218354452931271e+02
9.3601792000000000e+07,1.3059007522461006e+05,2.7728328077169284e+06,1.0703625920208720e-08,1.0703586084289418e-08,2.0872727620599044e+03,1.1198268969757014e+02,4.2804434791695210e+05,2.7616899783078071e-10,2.4179131312276630e-10,1.4377344115111052e+02
9.3618176000000000e+07,1.3062330129688240e+05,2.7729299832253088e+06,1.0722226075004763e-08,1.0699792133477880e-08,2.0850753654779933e+03,1.0551110416864833e+02,4.2803514513408655e+05,2.8539070536283504e-10,2.4040401177039579e-10,1.4234383387929276e+02
9.3634560000000000e+07,1.3068422606402774e+05,2.7725779744387157e+06,1.0736279409766610e-08,1.0680296002321643e-08,2.0835973728444355e+03,1.4097463914673750e+02,4.2793649516527355e+05,2.7537827123274957e-10,2.3871758944364995e-10,1.4270902013436699e+02
9.3650944000000000e+07,1.3075545382898003e+05,2.7721846896810662e+06,1.0724300662796456e-08,1.0687510471586806e-08,2.0845806588223249e+03,8.0104693111690509e+01,4.2791024057800055e+05,2.8267279855160471e-10,2.4463919157369975e-10,1.4203865484936711e+02
9.3667328000000000e+07,1.3044789122640091e+05,2.7719056142471051e+06,1.0713808437996668e-08,1.0681266024969684e-08,2.0861622639213524e+03,1.0779281659074867e+02,4.2787141316036799e+05,2.8032887177951048e-10,2.3900670156123125e-10,1.4345224465849975e+02
9.3683712000000000e+07,1.3053082632344353e+05,2.7715221600139691e+06,1.0736324149220214e-08,1.0652919285105632e-08,2.0833982320395489e+03,1.6352426827491087e+02,4.2786300670813426e+05,2.9552807745803483e-10,2.4932813216087478e-10,1.4195200740829520e+02
9.3700096000000000e+07,1.3062806578931380e+05,2.7710538988295244e+06,1.0706179836917866e-08,1.0651331618009554e-08,2.0860323729739962e+03,1.9107457295545549e+02,4.2783582402593229e+05,2.7766989024224311e-10,2.4221816737284029e-10,1.4235934410247492e+02
9.3716480000000000e+07,1.3048847243910132e+05,2.7706260063541806e+06,1.0657789296078938e-08,1.0626539034300043e-08,2.0904593222555668e+03,2.2958484207652145e+02,4.2786855100926786e+05,2.7921498501447291e-10,2.4163159440136240e-10,1.4249108190548867e+02
9.3732864000000000e+07,1.3050105535083663e+05,2.7703821359716775e+06,1.0657807706532379e-08,1.0658204917204385e-08,2.0907406612200225e+03,8.8805892585242077e+01,4.2788346417775936e+05,2.8242618777996957e-10,2.5299320342690403e-10,1.4309381742584438e+02
9.3749248000000000e+07,1.3052658797298663e+05,2.7704522242909693e+06,1.0680569029530490e-08,1.0679096442935017e-08,2.0879394128735039e+03,1.0393005443853657e+02,4.2796226942661830e+05,2.8461202395164002e-10,2.5364408330866537e-10,1.4194820297742143e+02
9.3765632000000000e+07,1.3038465983905240e+05,2.7702632623741603e+06,1.0639685321756007e-08,1.0623676601437224e-08,2.0925068466822072e+03,8.0503850325315298e+01,4.2796171675150335e+05,3.0149669774902817e-10,2.5115183919095329e-10,1.4281758340919433e+02
9.3782016000000000e+07,1.3071739824253165e+05,2.7701808078875174e+06,1.0646258627443257e-08,1.0651053339799487e-08,2.0920556430409174e+03,1.6509594649150350e+02,4.2782510391726566e+05,2.9427511139492169e-10,2.4096767206043645e-10,1.4352179690234857e+02
9.3798400000000000e+07,1.3048974618848051e+05,2.7701497575032320e+06,1.0637852220947034e-08,1.0627211002746098e-08,2.0927231839346318e+03,9.9005265641055644e+01,4.2767178388029523e+05,2.8256299740558686e-10,2.2814075740313768e-10,1.4359830296722117e+02
9.3814784000000000e+07,1.3043468486500853e+05,2.7702962012458062e+06,1.0621933265887511e-08,1.0629770780347158e-08,2.0941877155343409e+03,1.0170140003614034e+02,4.2750961036964675e+05,2.7526690034630776e-10,2.3058134607244061e-10,1.4350984851011918e+02
9.3831168000000000e+07,1.3060544085344039e+05,2.7705662604367393e+06,1.0591361918531769e-08,1.0637302604389719e-08,2.0970322556827246e+03,1.0777319539248361e+02,4.2739438726531726e+05,2.7327420209916222e-10,2.2908857832616716e-10,1.4303442338037470e+02
9.3847552000000000e+07,1.3057654635632021e+05,2.7711108092526123e+06,1.0658868927928338e-08,1.0725474407155116e-08,2.0905884139126601e+03,1.0024797339659516e+02,4.2724569347323512e+05,2.5524261472167808e-10,2.1753271617751403e-10,1.4329066534689557e+02
9.3863936000000000e+07,1.3049003645607911e+05,2.7716488916481021e+06,1.0624473496647632e-08,1.0718424166011678e-08,2.0951466903494452e+03,7.1315740356687542e+01,4.2715835727639246e+05,2.4054922615399763e-10,2.0825422731240804e-10,1.4618449267428932e+02
9.3880320000000000e+07,1.3057600721311453e+05,2.7722494128080681e+06,1.0646350760888566e-08,1.0720081970883172e-08,2.0931721266583545e+03,1.0849384952197289e+02,4.2714155618629797e+05,2.4344521218527168e-10,2.0803240652523982e-10,1.4566162995935787e+02
9.3896704000000000e+07,1.3051550910188441e+05,2.7727475255006375e+06,1.0649001183114025e-08,1.0710847885689752e-08,2.0936931761270007e+03,1.5543912798981128e+02,4.2719310585742153e+05,2.3798932736468300e-10,2.1181200417472545e-10,1.4698349560015572e+02
9.3913088000000000e+07,1.3087129776005924e+05,2.7732221904905913e+06,1.0641332424860797e-08,1.0730800721409285e-08,2.0944435820734343e+03,1.4268847848569925e+02,4.2724394506759662e+05,2.5207228693974819e-10,2.0939657224533994e-10,1.4646469710250241e+02
9.3929472000000000e+07,1.3087500966473632e+05,2.7737096513723140e+06,1.0663425602809909e-08,1.0726641453708305e-08,2.0924600015931387e+03,1.3749416940284840e+02,4.2724420244068722e+05,2.5225345796830508e-10,2.0308307450174968e-10,1.4629263816277327e+02
9.3945856000000000e+07,1.3069164592761100e+05,2.7743203790293564e+06,1.0652754677405365e-08,1.0729101367729751e-08,2.0939464853877307e+03,8.7757892508072388e+01,4.2729295330089878e+05,2.3921391216419218e-10,2.0465525968806119e-10,1.4712131655181486e+02
9.3962240000000000e+07,1.3044500124229334e+05,2.7748009469814627e+06,1.0590726366468124e-08,1.0691112258511209e-08,2.0995397852956294e+03,1.0022509267316416e+02,4.2741177763172297e+05,2.3851146819060369e-10,2.0849795962703986e-10,1.4579284646580064e+02
9.3978624000000000e+07,1.3048781262733022e+05,2.7755390560055585e+06,1.0662417832154880e-08,1.0702497997789903e-08,2.0928512885461187e+03,1.3260527791965541e+02,4.2746537736403069e+05,2.3861325724123557e-10,2.0669658866135379e-10,1.4544856122233656e+02
9.3995008000000000e+07,1.3028404196921084e+05,2.7761265273991199e+06,1.0614431549505013e-08,1.0674928910963166e-08,2.0977349040766007e+03,8.1970542930551133e+01,4.2757878415794362e+05,2.3255716487189855e-10,2.1950899478084291e-10,1.4602733308861613e+02
9.4011392000000000e+07,1.3058980831987527e+05,2.7767807989870021e+06,1.0625420319006610e-08,1.0716942247398323e-08,2.0967182147109002e+03,1.2503687878621724e+02,4.2770261834374419e+05,2.5408979858317665e-10,2.2774475913008213e-10,1.4491982176827847e+02
9.4027776000000000e+07,1.3056536730216614e+05,2.7775672383504128e+06,1.0660242934792033e-08,1.0746371670190206e-08,2.0938157259409709e+03,6.2422934939405479e+01,4.2785205086950114e+05,2.4514912337986240e-10,2.2596258934897310e-10,1.4543100078010877e+02
