k,count,transfer_mean,transfer_std,transfer_sem,dissipation_mean,dissipation_std,dissipation_sem,production_mean,production_std,production_sem,total_mean,total_std,total_sem
1.1543205428839450e-01,5.8800000000000000e+02,1.7561970925939115e-15,7.8405291998951543e-17,2.7720456826684995e-17,-1.5484549760178835e-13,8.1197949924092222e-17,2.8707810504885661e-17,1.5295446136730171e-13,2.6517529071014276e-17,9.3753623132128023e-18,-1.3483914189268379e-16,2.0490860775272154e-17,7.2446133032721876e-18
1.1581554948536590e-01,5.1200000000000000e+02,1.5037068182453094e-15,6.7896358777661167e-17,2.4004987854779488e-17,-1.3393129763073815e-13,6.5120531113099700e-17,2.3023584572271172e-17,1.3230098188141948e-13,1.9549688556583190e-17,6.9118586742225105e-18,-1.2660893107335422e-16,1.6869223228738992e-17,5.9641710691954833e-18
1.1619904468233731e-01,5.6400000000000000e+02,1.6488392432860434e-15,7.5136782124555210e-17,2.6564864078404576e-17,-1.4654518068164630e-13,8.3937275755527550e-17,2.9676308440529357e-17,1.4474773122852316e-13,1.9871444501925607e-17,7.0256165796418665e-18,-1.4861020983708822e-16,2.1497648135058685e-17,7.6005663879311654e-18
1.1658253987930872e-01,4.9200000000000000e+02,1.4249626220083327e-15,6.4404440060384391e-17,2.2770408152610170e-17,-1.2700520904751000e-13,7.3923586918340261e-17,2.6135934799795776e-17,1.2546162438364622e-13,3.4391825391616673e-17,1.2159346475897920e-17,-1.1862204185545998e-16,1.4143617476675262e-17,5.0005239141328213e-18
1.1696603507628014e-01,5.1600000000000000e+02,1.4723338461682879e-15,6.5208240896021015e-17,2.3054594663411203e-17,-1.3232064704865240e-13,6.7415624461838640e-17,2.3835022607445896e-17,1.3071813690833090e-13,2.8360903530753076e-17,1.0027093603586498e-17,-1.3017629415316014e-16,1.5981066444487350e-17,5.6501602267448966e-18
1.1734953027325155e-01,5.0400000000000000e+02,1.4275635441697943e-15,6.4417355482486055e-17,2.2774974443885155e-17,-1.2837396109360984e-13,6.1736246992433807e-17,2.1827059446678772e-17,1.2681553285115752e-13,1.9331821447458140e-17,6.8348310190925943e-18,-1.3086469828253687e-16,1.3788120285936395e-17,4.8748366770007114e-18
1.1773302547022296e-01,4.5200000000000000e+02,1.2706259664348617e-15,5.8437237031463447e-17,2.0660683289376715e-17,-1.1441052832187191e-13,6.9049795048062640e-17,2.4412789159013189e-17,1.1302216055735441e-13,1.7600815325297367e-17,6.2228279354649386e-18,-1.1774179808263559e-16,7.8898964657511702e-18,2.7894996468962134e-18
1.1811652066719437e-01,5.0800000000000000e+02,1.4155614881726004e-15,6.4327143615597748e-17,2.2743079732475044e-17,-1.2774451620194515e-13,6.3466731839498827e-17,2.2438878231728892e-17,1.2619862726930344e-13,2.8667365933846186e-17,1.0135444425289430e-17,-1.3032744446915849e-16,1.3635127500305678e-17,4.8207455589046615e-18
1.1850001586416578e-01,4.4800000000000000e+02,1.2301220977552097e-15,5.7729543133270910e-17,2.0410475712168574e-17,-1.1191185612482597e-13,7.0717518723482314e-17,2.5002418519030493e-17,1.1055996045139593e-13,2.5061095136741905e-17,8.8604351575757032e-18,-1.2177357567484265e-16,1.3007705140999326e-17,4.5989182564378694e-18
1.1888351106113719e-01,4.7600000000000000e+02,1.2959455953712917e-15,6.1086845462018981e-17,2.1597461333744149e-17,-1.1812509386648653e-13,8.7256114286291010e-17,3.0849695055912376e-17,1.1670176614633700e-13,3.2574291858462433e-17,1.1516751332734265e-17,-1.2738212477823436e-16,1.0747330378257460e-17,3.7997550950590164e-18
1.1926700625810860e-01,4.2800000000000000e+02,1.1573834592981061e-15,5.5091189228595237e-17,1.9477676743585486e-17,-1.0553751902644675e-13,5.3004529432518051e-17,1.8739931097667727e-17,1.0425665783213558e-13,1.7824186278785701e-17,6.3018014934307915e-18,-1.2347773501308385e-16,1.5207523976625779e-17,5.3766716644645497e-18
1.1965050145508001e-01,4.0800000000000000e+02,1.0820736306048780e-15,5.0341196987157558e-17,1.7798300881333450e-17,-9.9982636656681731e-14,5.7050337194170348e-17,2.0170340149488482e-17,9.8791930625470300e-14,2.6677538848174186e-17,9.4319343124557623e-18,-1.0863240060656532e-16,1.8957061178571529e-17,6.7023332553680857e-18
1.2003399665205142e-01,4.6800000000000000e+02,1.2422387002486818e-15,5.7393887815829964e-17,2.0291803636616666e-17,-1.1394767267283666e-13,4.4901563350419797e-17,1.5875099965479594e-17,1.1257125875816986e-13,3.3114878949649959e-17,1.1707877731734570e-17,-1.3417521441813010e-16,1.6204499605481691e-17,5.7291557783854186e-18
1.2041749184902283e-01,3.9600000000000000e+02,1.0312109705221238e-15,4.8926253960340969e-17,1.7298042976706137e-17,-9.5766033662350064e-14,5.2167817601425120e-17,1.8444108792835317e-17,9.4624258161707393e-14,1.7929866837224914e-17,6.3391652131867656e-18,-1.1056453012056155e-16,1.1229347481235318e-17,3.9701738761407847e-18
1.2080098704599425e-01,4.2000000000000000e+02,1.0911004925330395e-15,5.2615099183097006e-17,1.8602246712585334e-17,-1.0092804734039903e-13,5.9335760787864801e-17,2.0978359409981020e-17,9.9709255608827322e-14,2.7921285861496668e-17,9.8716652860561835e-18,-1.2769123903866815e-16,1.1578008389778027e-17,4.0934441225233908e-18
1.2118448224296566e-01,3.8400000000000000e+02,9.8031188336797360e-16,4.6904066689841326e-17,1.6583091810806429e-17,-9.1687439474195989e-14,5.1291972884347177e-17,1.8134450923479203e-17,9.0598661118251191e-14,2.4471162528273284e-17,8.6518624836300885e-18,-1.0846647257683053e-16,1.3260141364471237e-17,4.6881679391549254e-18
1.2156797743993707e-01,3.7200000000000000e+02,9.3673057415684223e-16,4.5209701690124361e-17,1.5984043320253926e-17,-8.8261322121130926e-14,4.5575040246312843e-17,1.6113210005508816e-17,8.7218721036155076e-14,1.9054483469545348e-17,6.7367772366612443e-18,-1.0587051081899637e-16,1.6479871872286050e-17,5.8265145769894551e-18
1.2195147263690848e-01,3.9600000000000000e+02,9.9498560293852780e-16,4.7858620806569518e-17,1.6920577655280450e-17,-9.3384278043881229e-14,4.7719057495464733e-17,1.6871234573436928e-17,9.2268344238874241e-14,1.8619568217366434e-17,6.5830114746326608e-18,-1.2094820206844541e-16,1.0926774656166945e-17,3.8631982279364765e-18
1.2233496783387988e-01,3.4400000000000000e+02,8.4924398473192115e-16,4.1532238753778407e-17,1.4683863830327718e-17,-8.0605059324297559e-14,4.1565232572222026e-17,1.4695528906707078e-17,7.9652747042048468e-14,1.0823017234085169e-17,3.8265144395602464e-18,-1.0306829751715243e-16,7.3104030764618402e-18,2.5846177942865829e-18
1.2271846303085129e-01,3.8800000000000000e+02,9.5005026266315466e-16,4.6164814560476480e-17,1.6321726713966190e-17,-9.0329887780282825e-14,5.4006773729579605e-17,1.9094277967096612e-17,8.9263746647112569e-14,2.1182825537694514e-17,7.4892597911976829e-18,-1.1609087050710081e-16,1.1050057708656128e-17,3.9067853691467152e-18
1.2310195822782270e-01,3.2400000000000000e+02,7.8441542414834406e-16,3.7637387312359637e-17,1.3306825897357012e-17,-7.4951064009701824e-14,4.4950991063867310e-17,1.5892575301158235e-17,7.4063048512144992e-14,2.4386607338155791e-17,8.6219677094717895e-18,-1.0360007340848134e-16,1.1933173343270331e-17,4.2190138960504979e-18
1.2348545342479411e-01,3.4000000000000000e+02,8.1582204825628592e-16,4.0330187895666817e-17,1.4258874673776811e-17,-7.8163431323541909e-14,4.6688390912051754e-17,1.6506838908300084e-17,7.7240551975734256e-14,1.7562049286448647e-17,6.2091220709901025e-18,-1.0705729955134986e-16,1.4031006515924932e-17,4.9607099271415762e-18
1.2386894862176552e-01,3.4400000000000000e+02,8.1029457546548085e-16,3.9519155018009532e-17,1.3972131249998456e-17,-7.8598656473956912e-14,5.4688747768912093e-17,1.9335392200999205e-17,7.7683621585827900e-14,2.0535615238083075e-17,7.2604363953431690e-18,-1.0474031266354560e-16,1.2512376139453152e-17,4.4237930084820388e-18
1.2425244381873693e-01,2.8400000000000000e+02,6.6490868719050446e-16,3.2897808065480164e-17,1.1631131584637260e-17,-6.4499237647110610e-14,3.3554920404296514e-17,1.1863455880026456e-17,6.3740840223489812e-14,1.1573171907470223e-17,4.0917341678049224e-18,-9.3488736430283803e-17,1.3348742048125278e-17,4.7194930112696928e-18
1.2463593901570834e-01,3.4000000000000000e+02,7.8574214648667615e-16,3.8808604196878691e-17,1.3720913597998814e-17,-7.6741597277014836e-14,4.2560825041343468e-17,1.5047523999814094e-17,7.5844760897837681e-14,1.9241044441002423e-17,6.8027365006722681e-18,-1.1109423269048824e-16,1.0900697889473434e-17,3.8539786986562758e-18
1.2501943421267975e-01,2.8800000000000000e+02,6.5642892550991278e-16,3.3818019166380125e-17,1.1956475339422010e-17,-6.4594141811461213e-14,4.1290841192007086e-17,1.4598516903882516e-17,6.3842144896398627e-14,1.6106995144801551e-17,5.6946827457139867e-18,-9.5567989552670566e-17,7.1449368060989926e-18,2.5261166333709749e-18
1.2540292940965117e-01,3.0000000000000000e+02,6.7873182874370997e-16,3.3708464038216343e-17,1.1917741752402824e-17,-6.6872535036217325e-14,3.6444408523986976e-17,1.2885044201822002e-17,6.6092193533623459e-14,1.3980469542760248e-17,4.9428424089288809e-18,-1.0160967385016635e-16,9.6098943461968944e-18,3.3976107293410434e-18
1.2578642460662257e-01,2.8400000000000000e+02,6.2734196510838938e-16,3.2506460203262424e-17,1.1492769221048749e-17,-6.2905001690336739e-14,3.2367455796147470e-17,1.1443623741605848e-17,6.2184970658588953e-14,1.5068672604683638e-17,5.3275802911258775e-18,-9.2689066639408075e-17,7.5177929211421564e-18,2.6579411770479213e-18
1.2616991980359399e-01,2.4000000000000000e+02,5.2668835377038514e-16,2.6991285558722688e-17,9.5428605257576709e-18,-5.2853455925041553e-14,2.6749547698327950e-17,9.4573932855803486e-18,5.2243986169489121e-14,1.9234437271372510e-17,6.8004005134473877e-18,-8.2781401782050867e-17,1.3633232863073062e-17,4.8200757034871257e-18
1.2655341500056538e-01,3.0800000000000000e+02,6.7090885098621724e-16,3.4240942374161758e-17,1.2106001273493791e-17,-6.7406541745811905e-14,3.9094446798166308e-17,1.3821974218860053e-17,6.6635500640133144e-14,1.5627303985911078e-17,5.5250863100506429e-18,-1.0013225469255556e-16,1.1426557630701281e-17,4.0398981931438826e-18
1.2693691019753681e-01,2.2800000000000000e+02,4.8505952992204587e-16,2.5038078166892536e-17,8.8522974298442754e-18,-4.9576868453318664e-14,3.0899343106743535e-17,1.0924567522494077e-17,4.9006145052574201e-14,6.3225787083517786e-18,2.2353691396306126e-18,-8.5663870822416671e-17,7.8475857378745840e-18,2.7745405455969769e-18
1.2732040539450823e-01,2.6800000000000000e+02,5.6908169221501301e-16,2.9130660103639273e-17,1.0299243649861872e-17,-5.7931158801351860e-14,2.8762010125670774e-17,1.0168906200208973e-17,5.7266745695525992e-14,1.1138698158474898e-17,3.9381245007238541e-18,-9.5331413610850315e-17,8.2527937811773677e-18,2.9178032232023422e-18
1.2770390059147962e-01,2.2400000000000000e+02,4.6461139728080890e-16,2.4218338373234395e-17,8.5624756463922101e-18,-4.8122049705593908e-14,2.7730678242562342e-17,9.8042753161090411e-18,4.7579222418961930e-14,1.1291804487676654e-17,3.9922557625344254e-18,-7.8215889351173608e-17,4.8298321390224419e-18,1.7076035287477482e-18
1.2808739578845105e-01,2.2800000000000000e+02,4.6771957597648202e-16,2.4034018583891309e-17,8.4973087599165241e-18,-4.8686768321790904e-14,3.1323098053564916e-17,1.1074387520723449e-17,4.8138216480185291e-14,9.8456809387194221e-18,3.4809738785838179e-18,-8.0832265629135268e-17,5.9602990803143843e-18,2.1072839487951219e-18
1.2847089098542244e-01,2.3600000000000000e+02,4.7421859976016607e-16,2.5133229981033928e-17,8.8859386763550665e-18,-5.0083244439651799e-14,2.0355054794456895e-17,7.1965986382921075e-18,4.9521572412590082e-14,1.1597744644591627e-17,4.1004219423303522e-18,-8.7453427301545518e-17,6.0818926762120911e-18,2.1502737768991844e-18
1.2885438618239387e-01,1.7600000000000000e+02,3.5174996978955632e-16,1.9105123334956532e-17,6.7546811327765555e-18,-3.7140376639939051e-14,2.3728523359731424e-17,8.3892998876047442e-18,3.6727578600674343e-14,9.1906765938847675e-18,3.2493948716142000e-18,-6.1048069475154302e-17,6.3153254855032346e-18,2.2328047380997811e-18
1.2923788137936526e-01,2.3600000000000000e+02,4.6342730031739770e-16,2.5961658518011777e-17,9.1788323944678101e-18,-4.9494902842097682e-14,3.3211037503624464e-17,1.1741874914526803e-17,4.8944197985248912e-14,1.8653868484507998e-17,6.5951384503788157e-18,-8.7277556531371259e-17,1.4817488431716407e-17,5.2387732751099462e-18
1.2962137657633668e-01,1.8000000000000000e+02,3.4872294221250658e-16,1.9225846006523914e-17,6.7973630426306813e-18,-3.7515059495034875e-14,1.7394615113938202e-17,6.1499251515978561e-18,3.7097158181451736e-14,8.6605962782771527e-18,3.0619831787443750e-18,-6.9178371370628043e-17,5.8442646263683874e-18,2.0662595741768756e-18
1.3000487177330808e-01,1.9600000000000000e+02,3.7040173353502889e-16,2.1081031560545848e-17,7.4532701854347976e-18,-4.0607388508123806e-14,2.3998514623790528e-17,8.4847562144434042e-18,4.0160812255400012e-14,1.1193602864693345e-17,3.9575362457669142e-18,-7.6174519188759691e-17,7.1632291710482758e-18,2.5325839610207634e-18
1.3038836697027950e-01,1.6800000000000000e+02,3.1686361125260943e-16,1.7537171526550454e-17,6.2003264546277316e-18,-3.4603928939886235e-14,1.8197920601685114e-17,6.4339365304729603e-18,3.4226180980325130e-14,1.3122161564134184e-17,4.6393847129123773e-18,-6.0884348308495576e-17,6.0947302104667556e-18,2.1548125306617784e-18
1.3077186216725090e-01,1.4800000000000000e+02,2.6488237738950084e-16,1.5156138460829700e-17,5.3585041411274617e-18,-3.0304106602715556e-14,1.8746598125764297e-17,6.6279233294534778e-18,2.9982208742259164e-14,8.2480844639119115e-18,2.9161382281157609e-18,-5.7015483066893504e-17,5.1219196179789449e-18,1.8108720472826613e-18
1.3115535736422232e-01,1.8800000000000000e+02,3.4637546581854165e-16,1.9713964976810582e-17,6.9699391595884297e-18,-3.8276793969100601e-14,1.9097289028975078e-17,6.7519112873338675e-18,3.7855117460735371e-14,1.2601511996123782e-17,4.4553072928313758e-18,-7.5301042546686041e-17,9.1299922371928473e-18,3.2279397115498000e-18
1.3153885256119374e-01,1.3600000000000000e+02,2.3351246575634590e-16,1.3950259591122611e-17,4.9321615780977359e-18,-2.7509394062286355e-14,1.3271407321695878e-17,4.6921510565299755e-18,2.7219930900365290e-14,1.1723368706509936e-17,4.1448367553616702e-18,-5.5950696164717554e-17,5.2329722767820356e-18,1.8501350913368919e-18
1.3192234775816514e-01,1.5600000000000000e+02,2.7603478053139475e-16,1.5929337895385060e-17,5.6318714228193113e-18,-3.1377608811502427e-14,1.7709849762673420e-17,6.2613774304906721e-18,3.1039495336546271e-14,8.4167862699465968e-18,2.9757833236385328e-18,-6.2078694424756961e-17,4.4327529944665820e-18,1.5672148508561473e-18
1.3230584295513656e-01,1.3200000000000000e+02,2.1837706300869035e-16,1.3688976225437538e-17,4.8397839582541561e-18,-2.6378871948551358e-14,1.7904234067828984e-17,6.3301026606565395e-18,2.6108784997899465e-14,3.7830085597367358e-18,1.3374955029383001e-18,-5.1709887643203721e-17,4.7720671235182345e-18,1.6871805116585627e-18
1.3268933815210796e-01,1.0800000000000000e+02,1.8191894625339511e-16,1.1187994997499753e-17,3.9555535653066230e-18,-2.1465359231849768e-14,1.1790254866329700e-17,4.1684845839497105e-18,2.1241007732310302e-14,6.7371163229557242e-18,2.3819303188022852e-18,-4.2432553286072790e-17,3.8082829682244615e-18,1.3464313557543750e-18
1.3307283334907938e-01,1.4400000000000000e+02,2.3131741944415973e-16,1.4468405838625969e-17,5.1153539407257295e-18,-2.8456409345288933e-14,1.8950713992373001e-17,6.7000891861668698e-18,2.8170544250041598e-14,9.9412855570954040e-18,3.5147752155670220e-18,-5.4547675803174090e-17,6.0262895324665764e-18,2.1306150969003125e-18
1.3345632854605077e-01,7.6000000000000000e+01,1.2029602267236934e-16,7.2507691817076982e-18,2.5635340286019735e-18,-1.4926665275562986e-14,6.2331601026293720e-18,2.2037548883953328e-18,1.4776355756950628e-14,7.8345536439358168e-18,2.7699330045983960e-18,-3.0013495939991302e-17,6.2348701095595685e-18,2.2043594671434415e-18
1.3383982374302220e-01,1.4000000000000000e+02,2.1542953902335689e-16,1.3826824015793274e-17,4.8885205119202174e-18,-2.7333715012834618e-14,1.5942699026079242e-17,5.6365952958783993e-18,2.7062211995705958e-14,6.3493687883418491e-18,2.2448408632453671e-18,-5.6073478105302347e-17,5.6070684027770627e-18,1.9823980450902422e-18
1.3422331893999359e-01,6.4000000000000000e+01,9.5503989773670859e-17,6.2290258300425890e-18,2.2022932023046385e-18,-1.2419136272741285e-14,9.2375193687208351e-18,3.2659562934822889e-18,1.2295131197577122e-14,9.6652976654861908e-18,3.4171987607258960e-18,-2.8501085390493417e-17,4.9167135973196188e-18,1.7383207629084030e-18
1.3460681413696501e-01,1.0000000000000000e+02,1.4741488739383665e-16,9.8115294424143518e-18,3.4688995012713267e-18,-1.9294027574952252e-14,1.2423538257555650e-17,4.3923840741240523e-18,1.9104898491222282e-14,9.5742608568868812e-18,3.3850123883768192e-18,-4.1714196336136388e-17,4.5605987247686033e-18,1.6124151422773002e-18
1.3499030933393641e-01,6.8000000000000000e+01,9.1847179286436601e-17,6.0603958857628384e-18,2.1426735137489781e-18,-1.3037986012773981e-14,9.9968110370043956e-18,3.5344064372531648e-18,1.2915042124880300e-14,1.0655708352992543e-17,3.7673618173735818e-18,-3.1096708607245219e-17,5.2301334024357180e-18,1.8491313976862833e-18
1.3537380453090783e-01,4.8000000000000000e+01,6.4852144033450941e-17,4.6913666473035420e-18,1.6586485846703663e-18,-9.1570997011461176e-15,4.9818887066121381e-18,1.7613636437810606e-18,9.0709385224306959e-15,6.1113227856943490e-18,2.1606788918921679e-18,-2.1309034681972226e-17,3.7576385472044609e-18,1.3285258489881205e-18
1.3575729972787925e-01,8.4000000000000000e+01,1.0792304365155089e-16,7.7085785746799470e-18,2.7253940917327605e-18,-1.5931702820067370e-14,8.3293666859124827e-18,2.9448758332990180e-18,1.5787656552461709e-14,7.4796392091802395e-18,2.6444518028200664e-18,-3.6123223954110556e-17,3.9493404337502168e-18,1.3963027009594995e-18
1.3614079492485065e-01,3.6000000000000000e+01,4.3865312772477738e-17,3.4034858761882108e-18,1.2033139713626610e-18,-6.7853489817138349e-15,4.2529181151284648e-18,1.5036336195192236e-18,6.7251718967606760e-15,3.3343983278519411e-18,1.1788878344005962e-18,-1.6311772180681569e-17,1.9633101309916790e-18,6.9413495359823251e-19
1.3652429012182207e-01,6.0000000000000000e+01,6.8366404480859595e-17,5.2800822761960553e-18,1.8667909913605657e-18,-1.1241644622994794e-14,6.6477788217280408e-18,2.3503447423361071e-18,1.1147588662472789e-14,4.9798519076971553e-18,1.7606435266187119e-18,-2.5689556041145437e-17,1.9044143237205581e-18,6.7331214124579971e-19
1.3690778531879347e-01,2.4000000000000000e+01,2.5070491237506053e-17,2.0748055278625690e-18,7.3355452919747838e-19,-4.4664644204388981e-15,2.4089355209410153e-18,8.5168732114927010e-19,4.4311394318940367e-15,3.7070230525381593e-18,1.3106305692322938e-18,-1.0254497307354840e-17,1.7511858442677195e-18,6.1913769279979688e-19
1.3729128051576489e-01,2.0000000000000000e+01,1.9446805993931808e-17,1.7586627093572920e-18,6.2178116380322370e-19,-3.7060494559335266e-15,3.9379844758897245e-18,1.3922877635544882e-18,3.6776384155187264e-15,4.1081120752370973e-18,1.4524369531372458e-18,-8.9642344208691836e-18,1.4138535852032727e-18,4.9987272885107309e-19
1.3767477571273629e-01,2.8000000000000000e+01,2.3489382407746305e-17,2.4148953685430108e-18,8.5379444547637489e-19,-5.1548648948028079e-15,4.5539604062771798e-18,1.6100681422668193e-18,5.1182848305185632e-15,4.4181607074268991e-18,1.5620556982967570e-18,-1.3090681876498300e-17,2.1849188003104608e-18,7.7248545002075138e-19
1.3805827090970771e-01,8.0000000000000000e+00,5.1857331660531137e-18,6.2059127583785573e-19,2.1941214974507951e-19,-1.4625204189358955e-15,2.1948461156295878e-18,7.7599528601131732e-19,1.4537553988573867e-15,2.7624155779033984e-18,9.7666139379542415e-19,-3.5792869124560094e-18,1.3767258828218346e-18,4.8674610378917769e-19
1.3844176610667910e-01,4.0000000000000000e+00,1.7367793374039791e-18,2.1849838277196569e-19,7.7250844068175421e-20,-7.2753436526051699e-16,1.8474559354987052e-18,6.5317430996723567e-19,7.2354880307194576e-16,1.5244410977027887e-18,5.3897131885255303e-19,-2.2487828511672344e-18,6.0726213202902649e-19,2.1469958575776256e-19
