k,count,transfer_mean,dissipation_mean,production_mean,total_mean,transfer_sem,dissipation_sem,production_sem,total_sem
8.3601952939767438e-02,1.3200000000000000e+03,8.5783779296941396e-15,-6.6348893343296439e-13,6.5481288675823777e-13,-9.7668745032434900e-17,1.2006741855731342e-16,1.0986254343037247e-16,3.5234595395091364e-17,1.7721965120263733e-17
8.3985448136738861e-02,1.4320000000000000e+03,9.2228754373615905e-15,-7.1320218076291187e-13,7.0386875054355823e-13,-1.1055478199198434e-16,1.2683935824061050e-16,1.0270928915607218e-16,4.0286437963023367e-17,2.3893492055937906e-17
8.4368943333710270e-02,1.3560000000000000e+03,8.6506516976927293e-15,-6.6916385696701075e-13,6.6039382656821435e-13,-1.1937870110361504e-16,1.2089083390830590e-16,1.2998579953023470e-16,3.1749243353002839e-17,1.2231323404700653e-17
8.4752438530681679e-02,1.4240000000000000e+03,9.0063279033627840e-15,-6.9638133092274522e-13,6.8724526757210048e-13,-1.2973544728197388e-16,1.2800290060175814e-16,1.2196235359569379e-16,3.2740067525627117e-17,1.4978051676109570e-17
8.5135933727653088e-02,1.3840000000000000e+03,8.6682612600408408e-15,-6.7065996709411737e-13,6.6187325750590346e-13,-1.1844832817303333e-16,1.2022784400039838e-16,1.2325621708256128e-16,3.1595117303568448e-17,1.7213295458234489e-17
8.5519428924624497e-02,1.3760000000000000e+03,8.5404842274290300e-15,-6.6087709835272842e-13,6.5223208166137769e-13,-1.0453246392172624e-16,1.2223852429031633e-16,1.2906279806917018e-16,3.3944620535690508e-17,2.1133974834099994e-17
8.5902924121595906e-02,1.3800000000000000e+03,8.4950236002554662e-15,-6.5698924840746707e-13,6.4836645304086059e-13,-1.2777176635102979e-16,1.1895683870383985e-16,1.3157143633413455e-16,3.8068790605372164e-17,1.2510020469009358e-17
8.6286419318567315e-02,1.4480000000000000e+03,8.8234501199418809e-15,-6.8328032169698691e-13,6.7434960386115664e-13,-1.0726771588847459e-16,1.2584236277455262e-16,1.2427998995972500e-16,6.4191154660169214e-17,2.4419133675030305e-17
8.6669914515538723e-02,1.4400000000000000e+03,8.6950419727877743e-15,-6.7333815796178210e-13,6.6453969760054407e-13,-1.0341838845027871e-16,1.2252754465486775e-16,1.0053111672188609e-16,2.7335354931127595e-17,1.6086428392532098e-17
8.7053409712510132e-02,1.4120000000000000e+03,8.4447540315749141e-15,-6.5446633258334228e-13,6.4589765661141539e-13,-1.2392194035194664e-16,1.1866985244470338e-16,1.1399439520318880e-16,3.5069086167501124e-17,1.7934455635510159e-17
8.7436904909481541e-02,1.4320000000000000e+03,8.4859250737110355e-15,-6.5791189881011407e-13,6.4929751811200802e-13,-1.2845562439510907e-16,1.1971508597926101e-16,1.1438150284876231e-16,3.1773514487737793e-17,1.4416340708782403e-17
8.7820400106452950e-02,1.4480000000000000e+03,8.5058611578346497e-15,-6.5948116048496157e-13,6.5084926580937341e-13,-1.2603351775365503e-16,1.1896385563528856e-16,1.2326783887156507e-16,2.1514936187999464e-17,1.8311408295679213e-17
8.8203895303424373e-02,1.4440000000000000e+03,8.3958465405138111e-15,-6.5189200628077957e-13,6.4336594079718705e-13,-1.3021894307864975e-16,1.1821624994037825e-16,1.1971078573239933e-16,2.2446383901898182e-17,1.1924547277731738e-17
8.8587390500395782e-02,1.4560000000000000e+03,8.3938472315575185e-15,-6.5163865437796110e-13,6.4311947738167633e-13,-1.2532976472717329e-16,1.1867776412095119e-16,1.2141646853032430e-16,2.5572575524068622e-17,2.3504661645292085e-17
